Value,Unit,source,category,type,tech,table,code,codetype,fuel,tech2,ef,unit,reference,pol,region,other,id,lat,lon,alt,activity,unit_activity,date_activity,emissions
2.2,% of PM2.5,EMEP,Public electricity and heat production,Tier 2 Emission Factor,Wet Bottom Boilers,Table_3-16,1.A.1.a,NFR,"Coking Coal, Steam Coal & Sub-Bituminous Coal","",2.2,% of PM2.5,See note in Guidebook chapter,BC,HERE,"",1,-23,-46,10,467.837823878252,GJ,2020-11-01,31.9065395884968
3.1,g/GJ,EMEP,Public electricity and heat production,Tier 2 Emission Factor,Wet Bottom Boilers,Table_3-16,1.A.1.a,NFR,"Coking Coal, Steam Coal & Sub-Bituminous Coal","",3.1,g/GJ,"US EPA (1998), chapter 1.1",PM2.5,HERE,"",1,-23,-46,10,467.837823878252,GJ,2020-11-01,1450.29725402258
6,g/GJ,EMEP,Public electricity and heat production,Tier 2 Emission Factor,Wet Bottom Boilers,Table_3-16,1.A.1.a,NFR,"Coking Coal, Steam Coal & Sub-Bituminous Coal","",6,g/GJ,"US EPA (1998), chapter 1.1",PM10,HERE,"",1,-23,-46,10,467.837823878252,GJ,2020-11-01,2807.02694326951
8,g/GJ,EMEP,Public electricity and heat production,Tier 2 Emission Factor,Wet Bottom Boilers,Table_3-16,1.A.1.a,NFR,"Coking Coal, Steam Coal & Sub-Bituminous Coal","",8,g/GJ,"US EPA (1998), chapter 1.1",TSP,HERE,"",1,-23,-46,10,467.837823878252,GJ,2020-11-01,3742.70259102601
820,g/GJ,EMEP,Public electricity and heat production,Tier 2 Emission Factor,Wet Bottom Boilers,Table_3-16,1.A.1.a,NFR,"Coking Coal, Steam Coal & Sub-Bituminous Coal","",820,g/GJ,See note in Guidebook chapter,SOx,HERE,"",1,-23,-46,10,467.837823878252,GJ,2020-11-01,383627.015580166
0.7,g/GJ,EMEP,Public electricity and heat production,Tier 2 Emission Factor,Wet Bottom Boilers,Table_3-16,1.A.1.a,NFR,"Coking Coal, Steam Coal & Sub-Bituminous Coal","",0.7,g/GJ,"US EPA (1998), chapter 1.1",NMVOC,HERE,"",1,-23,-46,10,467.837823878252,GJ,2020-11-01,327.486476714776
244,g/GJ,EMEP,Public electricity and heat production,Tier 2 Emission Factor,Wet Bottom Boilers,Table_3-16,1.A.1.a,NFR,"Coking Coal, Steam Coal & Sub-Bituminous Coal","",244,g/GJ,"US EPA (1998), chapter 1.1",NOx,HERE,"",1,-23,-46,10,458.261553714221,GJ,2020-12-01,111815.81910627
8.7,g/GJ,EMEP,Public electricity and heat production,Tier 2 Emission Factor,Wet Bottom Boilers,Table_3-16,1.A.1.a,NFR,"Coking Coal, Steam Coal & Sub-Bituminous Coal","",8.7,g/GJ,"US EPA (1998), chapter 1.1",CO,HERE,"",1,-23,-46,10,458.261553714221,GJ,2020-12-01,3986.87551731372
2.2,% of PM2.5,EMEP,Public electricity and heat production,Tier 2 Emission Factor,Wet Bottom Boilers,Table_3-16,1.A.1.a,NFR,"Coking Coal, Steam Coal & Sub-Bituminous Coal","",2.2,% of PM2.5,See note in Guidebook chapter,BC,HERE,"",1,-23,-46,10,458.261553714221,GJ,2020-12-01,31.2534379633099
3.1,g/GJ,EMEP,Public electricity and heat production,Tier 2 Emission Factor,Wet Bottom Boilers,Table_3-16,1.A.1.a,NFR,"Coking Coal, Steam Coal & Sub-Bituminous Coal","",3.1,g/GJ,"US EPA (1998), chapter 1.1",PM2.5,HERE,"",1,-23,-46,10,458.261553714221,GJ,2020-12-01,1420.61081651409
6,g/GJ,EMEP,Public electricity and heat production,Tier 2 Emission Factor,Wet Bottom Boilers,Table_3-16,1.A.1.a,NFR,"Coking Coal, Steam Coal & Sub-Bituminous Coal","",6,g/GJ,"US EPA (1998), chapter 1.1",PM10,HERE,"",1,-23,-46,10,458.261553714221,GJ,2020-12-01,2749.56932228533
8,g/GJ,EMEP,Public electricity and heat production,Tier 2 Emission Factor,Wet Bottom Boilers,Table_3-16,1.A.1.a,NFR,"Coking Coal, Steam Coal & Sub-Bituminous Coal","",8,g/GJ,"US EPA (1998), chapter 1.1",TSP,HERE,"",1,-23,-46,10,458.261553714221,GJ,2020-12-01,3666.09242971377
820,g/GJ,EMEP,Public electricity and heat production,Tier 2 Emission Factor,Wet Bottom Boilers,Table_3-16,1.A.1.a,NFR,"Coking Coal, Steam Coal & Sub-Bituminous Coal","",820,g/GJ,See note in Guidebook chapter,SOx,HERE,"",1,-23,-46,10,458.261553714221,GJ,2020-12-01,375774.474045661
0.7,g/GJ,EMEP,Public electricity and heat production,Tier 2 Emission Factor,Wet Bottom Boilers,Table_3-16,1.A.1.a,NFR,"Coking Coal, Steam Coal & Sub-Bituminous Coal","",0.7,g/GJ,"US EPA (1998), chapter 1.1",NMVOC,HERE,"",1,-23,-46,10,458.261553714221,GJ,2020-12-01,320.783087599955
