Value,Unit,source,category,type,tech,table,code,codetype,fuel,tech2,ef,unit,reference,pol,region,other,id,lat,lon,alt,activity,unit_activity,date_activity,emissions
1.36,mg/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,,Table_3-7,1.A.1.a,NFR,Oil Gas,"",0.00136,g/GJ,"US EPA (1998), chapter 1.3",Cd,HERE,"",1,-23,-46,10,364.242593875146,GJ,2020-06-01,0.495369927670199
4.07,mg/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,,Table_3-7,1.A.1.a,NFR,Oil Gas,"",0.00407,g/GJ,"US EPA (1998), chapter 1.3",Pb,HERE,"",1,-23,-46,10,364.242593875146,GJ,2020-06-01,1.48246735707185
0.8,g/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,,Table_3-7,1.A.1.a,NFR,Oil Gas,"",0.8,g/GJ,"US EPA (1998), chapter 1.3",PM2.5,HERE,"",1,-23,-46,10,364.242593875146,GJ,2020-06-01,291.394075100117
3.2,g/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,,Table_3-7,1.A.1.a,NFR,Oil Gas,"",3.2,g/GJ,"US EPA (1998), chapter 1.3",PM10,HERE,"",1,-23,-46,10,364.242593875146,GJ,2020-06-01,1165.57630040047
1.36,mg/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,,Table_3-7,1.A.1.a,NFR,Oil Gas,"",0.00136,g/GJ,"US EPA (1998), chapter 1.3",Cr,HERE,"",1,-23,-46,10,364.242593875146,GJ,2020-06-01,0.495369927670199
46.5,g/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,,Table_3-7,1.A.1.a,NFR,Oil Gas,"",46.5,g/GJ,See note in Guidebook chapter,SOx,HERE,"",1,-23,-46,10,364.242593875146,GJ,2020-06-01,16937.2806151943
2.72,mg/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,,Table_3-7,1.A.1.a,NFR,Oil Gas,"",0.00272,g/GJ,"US EPA (1998), chapter 1.3",Cu,HERE,"",1,-23,-46,10,364.242593875146,GJ,2020-06-01,0.990739855340398
16.2,g/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,,Table_3-7,1.A.1.a,NFR,Oil Gas,"",16.2,g/GJ,"US EPA (1998), chapter 1.3",CO,HERE,"",1,-23,-46,10,364.242593875146,GJ,2020-06-01,5900.73002077737
65,g/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,,Table_3-7,1.A.1.a,NFR,Oil Gas,"",65,g/GJ,"US EPA (1998), chapter 1.3",NOx,HERE,"",1,-23,-46,10,364.242593875146,GJ,2020-06-01,23675.7686018845
33.5,% of PM2.5,EMEP,Public electricity and heat production,Tier 1 Emission Factor,,Table_3-7,1.A.1.a,NFR,Oil Gas,"",33.5,% of PM2.5,"Hildemann et al., 1981 & Bond et al., 2006",BC,HERE,"",1,-23,-46,10,364.242593875146,GJ,2020-06-01,97.6170151585392
6.5,g/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,,Table_3-7,1.A.1.a,NFR,Oil Gas,"",6.5,g/GJ,"US EPA (1998), chapter 1.3",TSP,HERE,"",1,-23,-46,10,364.242593875146,GJ,2020-06-01,2367.57686018845
1.81,mg/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,,Table_3-7,1.A.1.a,NFR,Oil Gas,"",0.00181,g/GJ,"US EPA (1998), chapter 1.3",As,HERE,"",1,-23,-46,10,364.242593875146,GJ,2020-06-01,0.659279094914015
6.92,µg/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,,Table_3-7,1.A.1.a,NFR,Oil Gas,"",6.92e-06,g/GJ,"US EPA (1998), chapter 1.3","Indeno(1,2,3-cd)pyrene",HERE,"",1,-23,-46,10,364.242593875146,GJ,2020-06-01,0.00252055874961601
0.5,ng I-TEQ/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,,Table_3-7,1.A.1.a,NFR,Oil Gas,"",5e-10,g/GJ,"UNEP, 2005",PCDD/F,HERE,"",1,-23,-46,10,364.242593875146,GJ,2020-06-01,1.82121296937573e-07
1.81,mg/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,,Table_3-7,1.A.1.a,NFR,Oil Gas,"",0.00181,g/GJ,"US EPA (1998), chapter 1.3",Zn,HERE,"",1,-23,-46,10,364.242593875146,GJ,2020-06-01,0.659279094914015
6.79,mg/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,,Table_3-7,1.A.1.a,NFR,Oil Gas,"",0.00679,g/GJ,"US EPA (1998), chapter 1.3",Se,HERE,"",1,-23,-46,10,364.242593875146,GJ,2020-06-01,2.47320721241224
1.36,mg/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,,Table_3-7,1.A.1.a,NFR,Oil Gas,"",0.00136,g/GJ,"US EPA (1998), chapter 1.3",Ni,HERE,"",1,-23,-46,10,364.242593875146,GJ,2020-06-01,0.495369927670199
0.8,g/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,,Table_3-7,1.A.1.a,NFR,Oil Gas,"",0.8,g/GJ,"US EPA (1998), chapter 1.3",NMVOC,HERE,"",1,-23,-46,10,348.599923075817,GJ,2020-07-01,278.879938460653
1.36,mg/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,,Table_3-7,1.A.1.a,NFR,Oil Gas,"",0.00136,g/GJ,"US EPA (1998), chapter 1.3",Hg,HERE,"",1,-23,-46,10,348.599923075817,GJ,2020-07-01,0.474095895383111
1.36,mg/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,,Table_3-7,1.A.1.a,NFR,Oil Gas,"",0.00136,g/GJ,"US EPA (1998), chapter 1.3",Cd,HERE,"",1,-23,-46,10,348.599923075817,GJ,2020-07-01,0.474095895383111
4.07,mg/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,,Table_3-7,1.A.1.a,NFR,Oil Gas,"",0.00407,g/GJ,"US EPA (1998), chapter 1.3",Pb,HERE,"",1,-23,-46,10,348.599923075817,GJ,2020-07-01,1.41880168691857
0.8,g/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,,Table_3-7,1.A.1.a,NFR,Oil Gas,"",0.8,g/GJ,"US EPA (1998), chapter 1.3",PM2.5,HERE,"",1,-23,-46,10,348.599923075817,GJ,2020-07-01,278.879938460653
3.2,g/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,,Table_3-7,1.A.1.a,NFR,Oil Gas,"",3.2,g/GJ,"US EPA (1998), chapter 1.3",PM10,HERE,"",1,-23,-46,10,348.599923075817,GJ,2020-07-01,1115.51975384261
1.36,mg/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,,Table_3-7,1.A.1.a,NFR,Oil Gas,"",0.00136,g/GJ,"US EPA (1998), chapter 1.3",Cr,HERE,"",1,-23,-46,10,348.599923075817,GJ,2020-07-01,0.474095895383111
46.5,g/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,,Table_3-7,1.A.1.a,NFR,Oil Gas,"",46.5,g/GJ,See note in Guidebook chapter,SOx,HERE,"",1,-23,-46,10,348.599923075817,GJ,2020-07-01,16209.8964230255
2.72,mg/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,,Table_3-7,1.A.1.a,NFR,Oil Gas,"",0.00272,g/GJ,"US EPA (1998), chapter 1.3",Cu,HERE,"",1,-23,-46,10,348.599923075817,GJ,2020-07-01,0.948191790766221
16.2,g/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,,Table_3-7,1.A.1.a,NFR,Oil Gas,"",16.2,g/GJ,"US EPA (1998), chapter 1.3",CO,HERE,"",1,-23,-46,10,348.599923075817,GJ,2020-07-01,5647.31875382823
65,g/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,,Table_3-7,1.A.1.a,NFR,Oil Gas,"",65,g/GJ,"US EPA (1998), chapter 1.3",NOx,HERE,"",1,-23,-46,10,348.599923075817,GJ,2020-07-01,22658.9949999281
33.5,% of PM2.5,EMEP,Public electricity and heat production,Tier 1 Emission Factor,,Table_3-7,1.A.1.a,NFR,Oil Gas,"",33.5,% of PM2.5,"Hildemann et al., 1981 & Bond et al., 2006",BC,HERE,"",1,-23,-46,10,348.599923075817,GJ,2020-07-01,93.4247793843189
6.5,g/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,,Table_3-7,1.A.1.a,NFR,Oil Gas,"",6.5,g/GJ,"US EPA (1998), chapter 1.3",TSP,HERE,"",1,-23,-46,10,348.599923075817,GJ,2020-07-01,2265.89949999281
1.81,mg/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,,Table_3-7,1.A.1.a,NFR,Oil Gas,"",0.00181,g/GJ,"US EPA (1998), chapter 1.3",As,HERE,"",1,-23,-46,10,348.599923075817,GJ,2020-07-01,0.630965860767228
6.92,µg/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,,Table_3-7,1.A.1.a,NFR,Oil Gas,"",6.92e-06,g/GJ,"US EPA (1998), chapter 1.3","Indeno(1,2,3-cd)pyrene",HERE,"",1,-23,-46,10,348.599923075817,GJ,2020-07-01,0.00241231146768465
0.5,ng I-TEQ/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,,Table_3-7,1.A.1.a,NFR,Oil Gas,"",5e-10,g/GJ,"UNEP, 2005",PCDD/F,HERE,"",1,-23,-46,10,348.599923075817,GJ,2020-07-01,1.74299961537908e-07
1.81,mg/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,,Table_3-7,1.A.1.a,NFR,Oil Gas,"",0.00181,g/GJ,"US EPA (1998), chapter 1.3",Zn,HERE,"",1,-23,-46,10,348.599923075817,GJ,2020-07-01,0.630965860767228
6.79,mg/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,,Table_3-7,1.A.1.a,NFR,Oil Gas,"",0.00679,g/GJ,"US EPA (1998), chapter 1.3",Se,HERE,"",1,-23,-46,10,348.599923075817,GJ,2020-07-01,2.3669934776848
1.36,mg/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,,Table_3-7,1.A.1.a,NFR,Oil Gas,"",0.00136,g/GJ,"US EPA (1998), chapter 1.3",Ni,HERE,"",1,-23,-46,10,348.599923075817,GJ,2020-07-01,0.474095895383111
0.8,g/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,,Table_3-7,1.A.1.a,NFR,Oil Gas,"",0.8,g/GJ,"US EPA (1998), chapter 1.3",NMVOC,HERE,"",1,-23,-46,10,521.992462812544,GJ,2020-08-01,417.593970250035
1.36,mg/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,,Table_3-7,1.A.1.a,NFR,Oil Gas,"",0.00136,g/GJ,"US EPA (1998), chapter 1.3",Hg,HERE,"",1,-23,-46,10,521.992462812544,GJ,2020-08-01,0.709909749425059
1.36,mg/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,,Table_3-7,1.A.1.a,NFR,Oil Gas,"",0.00136,g/GJ,"US EPA (1998), chapter 1.3",Cd,HERE,"",1,-23,-46,10,521.992462812544,GJ,2020-08-01,0.709909749425059
4.07,mg/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,,Table_3-7,1.A.1.a,NFR,Oil Gas,"",0.00407,g/GJ,"US EPA (1998), chapter 1.3",Pb,HERE,"",1,-23,-46,10,521.992462812544,GJ,2020-08-01,2.12450932364705
0.8,g/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,,Table_3-7,1.A.1.a,NFR,Oil Gas,"",0.8,g/GJ,"US EPA (1998), chapter 1.3",PM2.5,HERE,"",1,-23,-46,10,521.992462812544,GJ,2020-08-01,417.593970250035
3.2,g/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,,Table_3-7,1.A.1.a,NFR,Oil Gas,"",3.2,g/GJ,"US EPA (1998), chapter 1.3",PM10,HERE,"",1,-23,-46,10,521.992462812544,GJ,2020-08-01,1670.37588100014
1.36,mg/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,,Table_3-7,1.A.1.a,NFR,Oil Gas,"",0.00136,g/GJ,"US EPA (1998), chapter 1.3",Cr,HERE,"",1,-23,-46,10,521.992462812544,GJ,2020-08-01,0.709909749425059
46.5,g/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,,Table_3-7,1.A.1.a,NFR,Oil Gas,"",46.5,g/GJ,See note in Guidebook chapter,SOx,HERE,"",1,-23,-46,10,521.992462812544,GJ,2020-08-01,24272.6495207833
2.72,mg/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,,Table_3-7,1.A.1.a,NFR,Oil Gas,"",0.00272,g/GJ,"US EPA (1998), chapter 1.3",Cu,HERE,"",1,-23,-46,10,521.992462812544,GJ,2020-08-01,1.41981949885012
16.2,g/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,,Table_3-7,1.A.1.a,NFR,Oil Gas,"",16.2,g/GJ,"US EPA (1998), chapter 1.3",CO,HERE,"",1,-23,-46,10,521.992462812544,GJ,2020-08-01,8456.2778975632
65,g/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,,Table_3-7,1.A.1.a,NFR,Oil Gas,"",65,g/GJ,"US EPA (1998), chapter 1.3",NOx,HERE,"",1,-23,-46,10,521.992462812544,GJ,2020-08-01,33929.5100828153
33.5,% of PM2.5,EMEP,Public electricity and heat production,Tier 1 Emission Factor,,Table_3-7,1.A.1.a,NFR,Oil Gas,"",33.5,% of PM2.5,"Hildemann et al., 1981 & Bond et al., 2006",BC,HERE,"",1,-23,-46,10,521.992462812544,GJ,2020-08-01,139.893980033762
6.5,g/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,,Table_3-7,1.A.1.a,NFR,Oil Gas,"",6.5,g/GJ,"US EPA (1998), chapter 1.3",TSP,HERE,"",1,-23,-46,10,521.992462812544,GJ,2020-08-01,3392.95100828153
1.81,mg/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,,Table_3-7,1.A.1.a,NFR,Oil Gas,"",0.00181,g/GJ,"US EPA (1998), chapter 1.3",As,HERE,"",1,-23,-46,10,521.992462812544,GJ,2020-08-01,0.944806357690704
6.92,µg/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,,Table_3-7,1.A.1.a,NFR,Oil Gas,"",6.92e-06,g/GJ,"US EPA (1998), chapter 1.3","Indeno(1,2,3-cd)pyrene",HERE,"",1,-23,-46,10,521.992462812544,GJ,2020-08-01,0.0036121878426628
0.5,ng I-TEQ/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,,Table_3-7,1.A.1.a,NFR,Oil Gas,"",5e-10,g/GJ,"UNEP, 2005",PCDD/F,HERE,"",1,-23,-46,10,521.992462812544,GJ,2020-08-01,2.60996231406272e-07
1.81,mg/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,,Table_3-7,1.A.1.a,NFR,Oil Gas,"",0.00181,g/GJ,"US EPA (1998), chapter 1.3",Zn,HERE,"",1,-23,-46,10,521.992462812544,GJ,2020-08-01,0.944806357690704
6.79,mg/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,,Table_3-7,1.A.1.a,NFR,Oil Gas,"",0.00679,g/GJ,"US EPA (1998), chapter 1.3",Se,HERE,"",1,-23,-46,10,521.992462812544,GJ,2020-08-01,3.54432882249717
1.36,mg/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,,Table_3-7,1.A.1.a,NFR,Oil Gas,"",0.00136,g/GJ,"US EPA (1998), chapter 1.3",Ni,HERE,"",1,-23,-46,10,521.992462812544,GJ,2020-08-01,0.709909749425059
0.8,g/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,,Table_3-7,1.A.1.a,NFR,Oil Gas,"",0.8,g/GJ,"US EPA (1998), chapter 1.3",NMVOC,HERE,"",1,-23,-46,10,415.044919488273,GJ,2020-09-01,332.035935590618
1.36,mg/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,,Table_3-7,1.A.1.a,NFR,Oil Gas,"",0.00136,g/GJ,"US EPA (1998), chapter 1.3",Hg,HERE,"",1,-23,-46,10,415.044919488273,GJ,2020-09-01,0.564461090504051
1.36,mg/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,,Table_3-7,1.A.1.a,NFR,Oil Gas,"",0.00136,g/GJ,"US EPA (1998), chapter 1.3",Cd,HERE,"",1,-23,-46,10,415.044919488273,GJ,2020-09-01,0.564461090504051
4.07,mg/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,,Table_3-7,1.A.1.a,NFR,Oil Gas,"",0.00407,g/GJ,"US EPA (1998), chapter 1.3",Pb,HERE,"",1,-23,-46,10,415.044919488273,GJ,2020-09-01,1.68923282231727
0.8,g/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,,Table_3-7,1.A.1.a,NFR,Oil Gas,"",0.8,g/GJ,"US EPA (1998), chapter 1.3",PM2.5,HERE,"",1,-23,-46,10,415.044919488273,GJ,2020-09-01,332.035935590618
3.2,g/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,,Table_3-7,1.A.1.a,NFR,Oil Gas,"",3.2,g/GJ,"US EPA (1998), chapter 1.3",PM10,HERE,"",1,-23,-46,10,415.044919488273,GJ,2020-09-01,1328.14374236247
1.36,mg/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,,Table_3-7,1.A.1.a,NFR,Oil Gas,"",0.00136,g/GJ,"US EPA (1998), chapter 1.3",Cr,HERE,"",1,-23,-46,10,415.044919488273,GJ,2020-09-01,0.564461090504051
46.5,g/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,,Table_3-7,1.A.1.a,NFR,Oil Gas,"",46.5,g/GJ,See note in Guidebook chapter,SOx,HERE,"",1,-23,-46,10,415.044919488273,GJ,2020-09-01,19299.5887562047
2.72,mg/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,,Table_3-7,1.A.1.a,NFR,Oil Gas,"",0.00272,g/GJ,"US EPA (1998), chapter 1.3",Cu,HERE,"",1,-23,-46,10,415.044919488273,GJ,2020-09-01,1.1289221810081
16.2,g/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,,Table_3-7,1.A.1.a,NFR,Oil Gas,"",16.2,g/GJ,"US EPA (1998), chapter 1.3",CO,HERE,"",1,-23,-46,10,415.044919488273,GJ,2020-09-01,6723.72769571002
65,g/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,,Table_3-7,1.A.1.a,NFR,Oil Gas,"",65,g/GJ,"US EPA (1998), chapter 1.3",NOx,HERE,"",1,-23,-46,10,415.044919488273,GJ,2020-09-01,26977.9197667377
33.5,% of PM2.5,EMEP,Public electricity and heat production,Tier 1 Emission Factor,,Table_3-7,1.A.1.a,NFR,Oil Gas,"",33.5,% of PM2.5,"Hildemann et al., 1981 & Bond et al., 2006",BC,HERE,"",1,-23,-46,10,415.044919488273,GJ,2020-09-01,111.232038422857
6.5,g/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,,Table_3-7,1.A.1.a,NFR,Oil Gas,"",6.5,g/GJ,"US EPA (1998), chapter 1.3",TSP,HERE,"",1,-23,-46,10,415.044919488273,GJ,2020-09-01,2697.79197667377
1.81,mg/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,,Table_3-7,1.A.1.a,NFR,Oil Gas,"",0.00181,g/GJ,"US EPA (1998), chapter 1.3",As,HERE,"",1,-23,-46,10,415.044919488273,GJ,2020-09-01,0.751231304273774
6.92,µg/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,,Table_3-7,1.A.1.a,NFR,Oil Gas,"",6.92e-06,g/GJ,"US EPA (1998), chapter 1.3","Indeno(1,2,3-cd)pyrene",HERE,"",1,-23,-46,10,415.044919488273,GJ,2020-09-01,0.00287211084285885
0.5,ng I-TEQ/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,,Table_3-7,1.A.1.a,NFR,Oil Gas,"",5e-10,g/GJ,"UNEP, 2005",PCDD/F,HERE,"",1,-23,-46,10,415.044919488273,GJ,2020-09-01,2.07522459744136e-07
1.81,mg/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,,Table_3-7,1.A.1.a,NFR,Oil Gas,"",0.00181,g/GJ,"US EPA (1998), chapter 1.3",Zn,HERE,"",1,-23,-46,10,415.044919488273,GJ,2020-09-01,0.751231304273774
6.79,mg/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,,Table_3-7,1.A.1.a,NFR,Oil Gas,"",0.00679,g/GJ,"US EPA (1998), chapter 1.3",Se,HERE,"",1,-23,-46,10,415.044919488273,GJ,2020-09-01,2.81815500332537
1.36,mg/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,,Table_3-7,1.A.1.a,NFR,Oil Gas,"",0.00136,g/GJ,"US EPA (1998), chapter 1.3",Ni,HERE,"",1,-23,-46,10,415.044919488273,GJ,2020-09-01,0.564461090504051
0.8,g/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,,Table_3-7,1.A.1.a,NFR,Oil Gas,"",0.8,g/GJ,"US EPA (1998), chapter 1.3",NMVOC,HERE,"",1,-23,-46,10,678.933856058228,GJ,2020-10-01,543.147084846583
1.36,mg/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,,Table_3-7,1.A.1.a,NFR,Oil Gas,"",0.00136,g/GJ,"US EPA (1998), chapter 1.3",Hg,HERE,"",1,-23,-46,10,678.933856058228,GJ,2020-10-01,0.92335004423919
1.36,mg/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,,Table_3-7,1.A.1.a,NFR,Oil Gas,"",0.00136,g/GJ,"US EPA (1998), chapter 1.3",Cd,HERE,"",1,-23,-46,10,678.933856058228,GJ,2020-10-01,0.92335004423919
4.07,mg/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,,Table_3-7,1.A.1.a,NFR,Oil Gas,"",0.00407,g/GJ,"US EPA (1998), chapter 1.3",Pb,HERE,"",1,-23,-46,10,678.933856058228,GJ,2020-10-01,2.76326079415699
0.8,g/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,,Table_3-7,1.A.1.a,NFR,Oil Gas,"",0.8,g/GJ,"US EPA (1998), chapter 1.3",PM2.5,HERE,"",1,-23,-46,10,678.933856058228,GJ,2020-10-01,543.147084846583
3.2,g/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,,Table_3-7,1.A.1.a,NFR,Oil Gas,"",3.2,g/GJ,"US EPA (1998), chapter 1.3",PM10,HERE,"",1,-23,-46,10,678.933856058228,GJ,2020-10-01,2172.58833938633
1.36,mg/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,,Table_3-7,1.A.1.a,NFR,Oil Gas,"",0.00136,g/GJ,"US EPA (1998), chapter 1.3",Cr,HERE,"",1,-23,-46,10,678.933856058228,GJ,2020-10-01,0.92335004423919
46.5,g/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,,Table_3-7,1.A.1.a,NFR,Oil Gas,"",46.5,g/GJ,See note in Guidebook chapter,SOx,HERE,"",1,-23,-46,10,678.933856058228,GJ,2020-10-01,31570.4243067076
2.72,mg/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,,Table_3-7,1.A.1.a,NFR,Oil Gas,"",0.00272,g/GJ,"US EPA (1998), chapter 1.3",Cu,HERE,"",1,-23,-46,10,678.933856058228,GJ,2020-10-01,1.84670008847838
16.2,g/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,,Table_3-7,1.A.1.a,NFR,Oil Gas,"",16.2,g/GJ,"US EPA (1998), chapter 1.3",CO,HERE,"",1,-23,-46,10,678.933856058228,GJ,2020-10-01,10998.7284681433
65,g/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,,Table_3-7,1.A.1.a,NFR,Oil Gas,"",65,g/GJ,"US EPA (1998), chapter 1.3",NOx,HERE,"",1,-23,-46,10,678.933856058228,GJ,2020-10-01,44130.7006437848
33.5,% of PM2.5,EMEP,Public electricity and heat production,Tier 1 Emission Factor,,Table_3-7,1.A.1.a,NFR,Oil Gas,"",33.5,% of PM2.5,"Hildemann et al., 1981 & Bond et al., 2006",BC,HERE,"",1,-23,-46,10,678.933856058228,GJ,2020-10-01,181.954273423605
6.5,g/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,,Table_3-7,1.A.1.a,NFR,Oil Gas,"",6.5,g/GJ,"US EPA (1998), chapter 1.3",TSP,HERE,"",1,-23,-46,10,678.933856058228,GJ,2020-10-01,4413.07006437848
1.81,mg/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,,Table_3-7,1.A.1.a,NFR,Oil Gas,"",0.00181,g/GJ,"US EPA (1998), chapter 1.3",As,HERE,"",1,-23,-46,10,678.933856058228,GJ,2020-10-01,1.22887027946539
6.92,µg/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,,Table_3-7,1.A.1.a,NFR,Oil Gas,"",6.92e-06,g/GJ,"US EPA (1998), chapter 1.3","Indeno(1,2,3-cd)pyrene",HERE,"",1,-23,-46,10,678.933856058228,GJ,2020-10-01,0.00469822228392294
0.5,ng I-TEQ/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,,Table_3-7,1.A.1.a,NFR,Oil Gas,"",5e-10,g/GJ,"UNEP, 2005",PCDD/F,HERE,"",1,-23,-46,10,678.933856058228,GJ,2020-10-01,3.39466928029114e-07
1.81,mg/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,,Table_3-7,1.A.1.a,NFR,Oil Gas,"",0.00181,g/GJ,"US EPA (1998), chapter 1.3",Zn,HERE,"",1,-23,-46,10,678.933856058228,GJ,2020-10-01,1.22887027946539
6.79,mg/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,,Table_3-7,1.A.1.a,NFR,Oil Gas,"",0.00679,g/GJ,"US EPA (1998), chapter 1.3",Se,HERE,"",1,-23,-46,10,678.933856058228,GJ,2020-10-01,4.60996088263537
1.36,mg/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,,Table_3-7,1.A.1.a,NFR,Oil Gas,"",0.00136,g/GJ,"US EPA (1998), chapter 1.3",Ni,HERE,"",1,-23,-46,10,678.933856058228,GJ,2020-10-01,0.92335004423919
0.8,g/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,,Table_3-7,1.A.1.a,NFR,Oil Gas,"",0.8,g/GJ,"US EPA (1998), chapter 1.3",NMVOC,HERE,"",1,-23,-46,10,460.458586204179,GJ,2020-11-01,368.366868963343
1.36,mg/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,,Table_3-7,1.A.1.a,NFR,Oil Gas,"",0.00136,g/GJ,"US EPA (1998), chapter 1.3",Hg,HERE,"",1,-23,-46,10,460.458586204179,GJ,2020-11-01,0.626223677237683
1.36,mg/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,,Table_3-7,1.A.1.a,NFR,Oil Gas,"",0.00136,g/GJ,"US EPA (1998), chapter 1.3",Cd,HERE,"",1,-23,-46,10,460.458586204179,GJ,2020-11-01,0.626223677237683
4.07,mg/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,,Table_3-7,1.A.1.a,NFR,Oil Gas,"",0.00407,g/GJ,"US EPA (1998), chapter 1.3",Pb,HERE,"",1,-23,-46,10,460.458586204179,GJ,2020-11-01,1.87406644585101
