Value,Unit,source,category,type,tech,table,code,codetype,fuel,tech2,ef,unit,reference,pol,region,other,id,lat,lon,alt,activity,unit_activity,date_activity,emissions
1.6,mg/GJ,EMEP,Manufacture of solid fuels and other energy industries,Tier 1 Emission Factor,,Table_5-1,1.A.1.c,NFR,Coal,"",0.0016,g/GJ,See note in Guidebook chapter,Cd,HERE,"",1,-23,-46,10,447.892519116374,GJ,2020-05-01,0.716628030586198
46,mg/GJ,EMEP,Manufacture of solid fuels and other energy industries,Tier 1 Emission Factor,,Table_5-1,1.A.1.c,NFR,Coal,"",0.046,g/GJ,See note in Guidebook chapter,Zn,HERE,"",1,-23,-46,10,447.892519116374,GJ,2020-05-01,20.6030558793532
6,g/GJ,EMEP,Manufacture of solid fuels and other energy industries,Tier 1 Emission Factor,,Table_5-1,1.A.1.c,NFR,Coal,"",6,g/GJ,See note in Guidebook chapter,CO,HERE,"",1,-23,-46,10,447.892519116374,GJ,2020-05-01,2687.35511469824
0.001,mg/GJ,EMEP,Manufacture of solid fuels and other energy industries,Tier 1 Emission Factor,,Table_5-1,1.A.1.c,NFR,Coal,"",1e-06,g/GJ,See note in Guidebook chapter,"Indeno(1,2,3-cd)pyrene",HERE,"",1,-23,-46,10,447.892519116374,GJ,2020-05-01,0.000447892519116374
0.001,mg/GJ,EMEP,Manufacture of solid fuels and other energy industries,Tier 1 Emission Factor,,Table_5-1,1.A.1.c,NFR,Coal,"",1e-06,g/GJ,See note in Guidebook chapter,Benzo(k)fluoranthene,HERE,"",1,-23,-46,10,447.892519116374,GJ,2020-05-01,0.000447892519116374
0.003,mg/GJ,EMEP,Manufacture of solid fuels and other energy industries,Tier 1 Emission Factor,,Table_5-1,1.A.1.c,NFR,Coal,"",3e-06,g/GJ,See note in Guidebook chapter,Benzo(b)fluoranthene,HERE,"",1,-23,-46,10,447.892519116374,GJ,2020-05-01,0.00134367755734912
0.29,mg/GJ,EMEP,Manufacture of solid fuels and other energy industries,Tier 1 Emission Factor,,Table_5-1,1.A.1.c,NFR,Coal,"",0.00029,g/GJ,See note in Guidebook chapter,Benzo(a)pyrene,HERE,"",1,-23,-46,10,447.892519116374,GJ,2020-05-01,0.129888830543748
26,ng I-TEQ/GJ,EMEP,Manufacture of solid fuels and other energy industries,Tier 1 Emission Factor,,Table_5-1,1.A.1.c,NFR,Coal,"",2.6e-08,g/GJ,See note in Guidebook chapter,PCDD/F,HERE,"",1,-23,-46,10,447.892519116374,GJ,2020-05-01,1.16452054970257e-05
55,g/GJ,EMEP,Manufacture of solid fuels and other energy industries,Tier 1 Emission Factor,,Table_5-1,1.A.1.c,NFR,Coal,"",55,g/GJ,See note in Guidebook chapter,PM2.5,HERE,"",1,-23,-46,10,555.682134729339,GJ,2020-06-01,30562.5174101137
5.2,mg/GJ,EMEP,Manufacture of solid fuels and other energy industries,Tier 1 Emission Factor,,Table_5-1,1.A.1.c,NFR,Coal,"",0.0052,g/GJ,See note in Guidebook chapter,Ni,HERE,"",1,-23,-46,10,555.682134729339,GJ,2020-06-01,2.88954710059256
25,mg/GJ,EMEP,Manufacture of solid fuels and other energy industries,Tier 1 Emission Factor,,Table_5-1,1.A.1.c,NFR,Coal,"",0.025,g/GJ,See note in Guidebook chapter,Cu,HERE,"",1,-23,-46,10,555.682134729339,GJ,2020-06-01,13.8920533682335
5.7,mg/GJ,EMEP,Manufacture of solid fuels and other energy industries,Tier 1 Emission Factor,,Table_5-1,1.A.1.c,NFR,Coal,"",0.0057,g/GJ,See note in Guidebook chapter,Cr,HERE,"",1,-23,-46,10,555.682134729339,GJ,2020-06-01,3.16738816795723
11,mg/GJ,EMEP,Manufacture of solid fuels and other energy industries,Tier 1 Emission Factor,,Table_5-1,1.A.1.c,NFR,Coal,"",0.011,g/GJ,See note in Guidebook chapter,As,HERE,"",1,-23,-46,10,555.682134729339,GJ,2020-06-01,6.11250348202273
30,mg/GJ,EMEP,Manufacture of solid fuels and other energy industries,Tier 1 Emission Factor,,Table_5-1,1.A.1.c,NFR,Coal,"",0.03,g/GJ,See note in Guidebook chapter,Hg,HERE,"",1,-23,-46,10,555.682134729339,GJ,2020-06-01,16.6704640418802
2.9,mg/GJ,EMEP,Manufacture of solid fuels and other energy industries,Tier 1 Emission Factor,,Table_5-1,1.A.1.c,NFR,Coal,"",0.0029,g/GJ,See note in Guidebook chapter,Se,HERE,"",1,-23,-46,10,555.682134729339,GJ,2020-06-01,1.61147819071508
28,mg/GJ,EMEP,Manufacture of solid fuels and other energy industries,Tier 1 Emission Factor,,Table_5-1,1.A.1.c,NFR,Coal,"",0.028,g/GJ,See note in Guidebook chapter,Pb,HERE,"",1,-23,-46,10,555.682134729339,GJ,2020-06-01,15.5590997724215
91,g/GJ,EMEP,Manufacture of solid fuels and other energy industries,Tier 1 Emission Factor,,Table_5-1,1.A.1.c,NFR,Coal,"",91,g/GJ,See note in Guidebook chapter,SOx,HERE,"",1,-23,-46,10,555.682134729339,GJ,2020-06-01,50567.0742603699
79,g/GJ,EMEP,Manufacture of solid fuels and other energy industries,Tier 1 Emission Factor,,Table_5-1,1.A.1.c,NFR,Coal,"",79,g/GJ,See note in Guidebook chapter,PM10,HERE,"",1,-23,-46,10,555.682134729339,GJ,2020-06-01,43898.8886436178
82,g/GJ,EMEP,Manufacture of solid fuels and other energy industries,Tier 1 Emission Factor,,Table_5-1,1.A.1.c,NFR,Coal,"",82,g/GJ,See note in Guidebook chapter,TSP,HERE,"",1,-23,-46,10,555.682134729339,GJ,2020-06-01,45565.9350478058
0.8,g/GJ,EMEP,Manufacture of solid fuels and other energy industries,Tier 1 Emission Factor,,Table_5-1,1.A.1.c,NFR,Coal,"",0.8,g/GJ,See note in Guidebook chapter,NMVOC,HERE,"",1,-23,-46,10,555.682134729339,GJ,2020-06-01,444.545707783471
21,g/GJ,EMEP,Manufacture of solid fuels and other energy industries,Tier 1 Emission Factor,,Table_5-1,1.A.1.c,NFR,Coal,"",21,g/GJ,See note in Guidebook chapter,NOx,HERE,"",1,-23,-46,10,555.682134729339,GJ,2020-06-01,11669.3248293161
1.6,mg/GJ,EMEP,Manufacture of solid fuels and other energy industries,Tier 1 Emission Factor,,Table_5-1,1.A.1.c,NFR,Coal,"",0.0016,g/GJ,See note in Guidebook chapter,Cd,HERE,"",1,-23,-46,10,555.682134729339,GJ,2020-06-01,0.889091415566942
46,mg/GJ,EMEP,Manufacture of solid fuels and other energy industries,Tier 1 Emission Factor,,Table_5-1,1.A.1.c,NFR,Coal,"",0.046,g/GJ,See note in Guidebook chapter,Zn,HERE,"",1,-23,-46,10,555.682134729339,GJ,2020-06-01,25.5613781975496
6,g/GJ,EMEP,Manufacture of solid fuels and other energy industries,Tier 1 Emission Factor,,Table_5-1,1.A.1.c,NFR,Coal,"",6,g/GJ,See note in Guidebook chapter,CO,HERE,"",1,-23,-46,10,555.682134729339,GJ,2020-06-01,3334.09280837603
0.001,mg/GJ,EMEP,Manufacture of solid fuels and other energy industries,Tier 1 Emission Factor,,Table_5-1,1.A.1.c,NFR,Coal,"",1e-06,g/GJ,See note in Guidebook chapter,"Indeno(1,2,3-cd)pyrene",HERE,"",1,-23,-46,10,555.682134729339,GJ,2020-06-01,0.000555682134729339
0.001,mg/GJ,EMEP,Manufacture of solid fuels and other energy industries,Tier 1 Emission Factor,,Table_5-1,1.A.1.c,NFR,Coal,"",1e-06,g/GJ,See note in Guidebook chapter,Benzo(k)fluoranthene,HERE,"",1,-23,-46,10,555.682134729339,GJ,2020-06-01,0.000555682134729339
0.003,mg/GJ,EMEP,Manufacture of solid fuels and other energy industries,Tier 1 Emission Factor,,Table_5-1,1.A.1.c,NFR,Coal,"",3e-06,g/GJ,See note in Guidebook chapter,Benzo(b)fluoranthene,HERE,"",1,-23,-46,10,555.682134729339,GJ,2020-06-01,0.00166704640418802
0.29,mg/GJ,EMEP,Manufacture of solid fuels and other energy industries,Tier 1 Emission Factor,,Table_5-1,1.A.1.c,NFR,Coal,"",0.00029,g/GJ,See note in Guidebook chapter,Benzo(a)pyrene,HERE,"",1,-23,-46,10,555.682134729339,GJ,2020-06-01,0.161147819071508
26,ng I-TEQ/GJ,EMEP,Manufacture of solid fuels and other energy industries,Tier 1 Emission Factor,,Table_5-1,1.A.1.c,NFR,Coal,"",2.6e-08,g/GJ,See note in Guidebook chapter,PCDD/F,HERE,"",1,-23,-46,10,555.682134729339,GJ,2020-06-01,1.44477355029628e-05
55,g/GJ,EMEP,Manufacture of solid fuels and other energy industries,Tier 1 Emission Factor,,Table_5-1,1.A.1.c,NFR,Coal,"",55,g/GJ,See note in Guidebook chapter,PM2.5,HERE,"",1,-23,-46,10,481.912630590745,GJ,2020-07-01,26505.194682491
5.2,mg/GJ,EMEP,Manufacture of solid fuels and other energy industries,Tier 1 Emission Factor,,Table_5-1,1.A.1.c,NFR,Coal,"",0.0052,g/GJ,See note in Guidebook chapter,Ni,HERE,"",1,-23,-46,10,481.912630590745,GJ,2020-07-01,2.50594567907187
25,mg/GJ,EMEP,Manufacture of solid fuels and other energy industries,Tier 1 Emission Factor,,Table_5-1,1.A.1.c,NFR,Coal,"",0.025,g/GJ,See note in Guidebook chapter,Cu,HERE,"",1,-23,-46,10,481.912630590745,GJ,2020-07-01,12.0478157647686
5.7,mg/GJ,EMEP,Manufacture of solid fuels and other energy industries,Tier 1 Emission Factor,,Table_5-1,1.A.1.c,NFR,Coal,"",0.0057,g/GJ,See note in Guidebook chapter,Cr,HERE,"",1,-23,-46,10,481.912630590745,GJ,2020-07-01,2.74690199436724
11,mg/GJ,EMEP,Manufacture of solid fuels and other energy industries,Tier 1 Emission Factor,,Table_5-1,1.A.1.c,NFR,Coal,"",0.011,g/GJ,See note in Guidebook chapter,As,HERE,"",1,-23,-46,10,481.912630590745,GJ,2020-07-01,5.30103893649819
30,mg/GJ,EMEP,Manufacture of solid fuels and other energy industries,Tier 1 Emission Factor,,Table_5-1,1.A.1.c,NFR,Coal,"",0.03,g/GJ,See note in Guidebook chapter,Hg,HERE,"",1,-23,-46,10,481.912630590745,GJ,2020-07-01,14.4573789177223
2.9,mg/GJ,EMEP,Manufacture of solid fuels and other energy industries,Tier 1 Emission Factor,,Table_5-1,1.A.1.c,NFR,Coal,"",0.0029,g/GJ,See note in Guidebook chapter,Se,HERE,"",1,-23,-46,10,481.912630590745,GJ,2020-07-01,1.39754662871316
28,mg/GJ,EMEP,Manufacture of solid fuels and other energy industries,Tier 1 Emission Factor,,Table_5-1,1.A.1.c,NFR,Coal,"",0.028,g/GJ,See note in Guidebook chapter,Pb,HERE,"",1,-23,-46,10,481.912630590745,GJ,2020-07-01,13.4935536565408
91,g/GJ,EMEP,Manufacture of solid fuels and other energy industries,Tier 1 Emission Factor,,Table_5-1,1.A.1.c,NFR,Coal,"",91,g/GJ,See note in Guidebook chapter,SOx,HERE,"",1,-23,-46,10,481.912630590745,GJ,2020-07-01,43854.0493837578
79,g/GJ,EMEP,Manufacture of solid fuels and other energy industries,Tier 1 Emission Factor,,Table_5-1,1.A.1.c,NFR,Coal,"",79,g/GJ,See note in Guidebook chapter,PM10,HERE,"",1,-23,-46,10,481.912630590745,GJ,2020-07-01,38071.0978166688
82,g/GJ,EMEP,Manufacture of solid fuels and other energy industries,Tier 1 Emission Factor,,Table_5-1,1.A.1.c,NFR,Coal,"",82,g/GJ,See note in Guidebook chapter,TSP,HERE,"",1,-23,-46,10,481.912630590745,GJ,2020-07-01,39516.8357084411
0.8,g/GJ,EMEP,Manufacture of solid fuels and other energy industries,Tier 1 Emission Factor,,Table_5-1,1.A.1.c,NFR,Coal,"",0.8,g/GJ,See note in Guidebook chapter,NMVOC,HERE,"",1,-23,-46,10,481.912630590745,GJ,2020-07-01,385.530104472596
21,g/GJ,EMEP,Manufacture of solid fuels and other energy industries,Tier 1 Emission Factor,,Table_5-1,1.A.1.c,NFR,Coal,"",21,g/GJ,See note in Guidebook chapter,NOx,HERE,"",1,-23,-46,10,481.912630590745,GJ,2020-07-01,10120.1652424056
1.6,mg/GJ,EMEP,Manufacture of solid fuels and other energy industries,Tier 1 Emission Factor,,Table_5-1,1.A.1.c,NFR,Coal,"",0.0016,g/GJ,See note in Guidebook chapter,Cd,HERE,"",1,-23,-46,10,481.912630590745,GJ,2020-07-01,0.771060208945191
46,mg/GJ,EMEP,Manufacture of solid fuels and other energy industries,Tier 1 Emission Factor,,Table_5-1,1.A.1.c,NFR,Coal,"",0.046,g/GJ,See note in Guidebook chapter,Zn,HERE,"",1,-23,-46,10,481.912630590745,GJ,2020-07-01,22.1679810071743
6,g/GJ,EMEP,Manufacture of solid fuels and other energy industries,Tier 1 Emission Factor,,Table_5-1,1.A.1.c,NFR,Coal,"",6,g/GJ,See note in Guidebook chapter,CO,HERE,"",1,-23,-46,10,481.912630590745,GJ,2020-07-01,2891.47578354447
0.001,mg/GJ,EMEP,Manufacture of solid fuels and other energy industries,Tier 1 Emission Factor,,Table_5-1,1.A.1.c,NFR,Coal,"",1e-06,g/GJ,See note in Guidebook chapter,"Indeno(1,2,3-cd)pyrene",HERE,"",1,-23,-46,10,481.912630590745,GJ,2020-07-01,0.000481912630590745
0.001,mg/GJ,EMEP,Manufacture of solid fuels and other energy industries,Tier 1 Emission Factor,,Table_5-1,1.A.1.c,NFR,Coal,"",1e-06,g/GJ,See note in Guidebook chapter,Benzo(k)fluoranthene,HERE,"",1,-23,-46,10,481.912630590745,GJ,2020-07-01,0.000481912630590745
0.003,mg/GJ,EMEP,Manufacture of solid fuels and other energy industries,Tier 1 Emission Factor,,Table_5-1,1.A.1.c,NFR,Coal,"",3e-06,g/GJ,See note in Guidebook chapter,Benzo(b)fluoranthene,HERE,"",1,-23,-46,10,481.912630590745,GJ,2020-07-01,0.00144573789177223
0.29,mg/GJ,EMEP,Manufacture of solid fuels and other energy industries,Tier 1 Emission Factor,,Table_5-1,1.A.1.c,NFR,Coal,"",0.00029,g/GJ,See note in Guidebook chapter,Benzo(a)pyrene,HERE,"",1,-23,-46,10,481.912630590745,GJ,2020-07-01,0.139754662871316
26,ng I-TEQ/GJ,EMEP,Manufacture of solid fuels and other energy industries,Tier 1 Emission Factor,,Table_5-1,1.A.1.c,NFR,Coal,"",2.6e-08,g/GJ,See note in Guidebook chapter,PCDD/F,HERE,"",1,-23,-46,10,481.912630590745,GJ,2020-07-01,1.25297283953594e-05
55,g/GJ,EMEP,Manufacture of solid fuels and other energy industries,Tier 1 Emission Factor,,Table_5-1,1.A.1.c,NFR,Coal,"",55,g/GJ,See note in Guidebook chapter,PM2.5,HERE,"",1,-23,-46,10,612.764605252219,GJ,2020-08-01,33702.053288872
5.2,mg/GJ,EMEP,Manufacture of solid fuels and other energy industries,Tier 1 Emission Factor,,Table_5-1,1.A.1.c,NFR,Coal,"",0.0052,g/GJ,See note in Guidebook chapter,Ni,HERE,"",1,-23,-46,10,612.764605252219,GJ,2020-08-01,3.18637594731154
25,mg/GJ,EMEP,Manufacture of solid fuels and other energy industries,Tier 1 Emission Factor,,Table_5-1,1.A.1.c,NFR,Coal,"",0.025,g/GJ,See note in Guidebook chapter,Cu,HERE,"",1,-23,-46,10,612.764605252219,GJ,2020-08-01,15.3191151313055
5.7,mg/GJ,EMEP,Manufacture of solid fuels and other energy industries,Tier 1 Emission Factor,,Table_5-1,1.A.1.c,NFR,Coal,"",0.0057,g/GJ,See note in Guidebook chapter,Cr,HERE,"",1,-23,-46,10,612.764605252219,GJ,2020-08-01,3.49275824993765
11,mg/GJ,EMEP,Manufacture of solid fuels and other energy industries,Tier 1 Emission Factor,,Table_5-1,1.A.1.c,NFR,Coal,"",0.011,g/GJ,See note in Guidebook chapter,As,HERE,"",1,-23,-46,10,612.764605252219,GJ,2020-08-01,6.7404106577744
30,mg/GJ,EMEP,Manufacture of solid fuels and other energy industries,Tier 1 Emission Factor,,Table_5-1,1.A.1.c,NFR,Coal,"",0.03,g/GJ,See note in Guidebook chapter,Hg,HERE,"",1,-23,-46,10,612.764605252219,GJ,2020-08-01,18.3829381575666
2.9,mg/GJ,EMEP,Manufacture of solid fuels and other energy industries,Tier 1 Emission Factor,,Table_5-1,1.A.1.c,NFR,Coal,"",0.0029,g/GJ,See note in Guidebook chapter,Se,HERE,"",1,-23,-46,10,612.764605252219,GJ,2020-08-01,1.77701735523143
28,mg/GJ,EMEP,Manufacture of solid fuels and other energy industries,Tier 1 Emission Factor,,Table_5-1,1.A.1.c,NFR,Coal,"",0.028,g/GJ,See note in Guidebook chapter,Pb,HERE,"",1,-23,-46,10,612.764605252219,GJ,2020-08-01,17.1574089470621
91,g/GJ,EMEP,Manufacture of solid fuels and other energy industries,Tier 1 Emission Factor,,Table_5-1,1.A.1.c,NFR,Coal,"",91,g/GJ,See note in Guidebook chapter,SOx,HERE,"",1,-23,-46,10,612.764605252219,GJ,2020-08-01,55761.5790779519
79,g/GJ,EMEP,Manufacture of solid fuels and other energy industries,Tier 1 Emission Factor,,Table_5-1,1.A.1.c,NFR,Coal,"",79,g/GJ,See note in Guidebook chapter,PM10,HERE,"",1,-23,-46,10,612.764605252219,GJ,2020-08-01,48408.4038149253
82,g/GJ,EMEP,Manufacture of solid fuels and other energy industries,Tier 1 Emission Factor,,Table_5-1,1.A.1.c,NFR,Coal,"",82,g/GJ,See note in Guidebook chapter,TSP,HERE,"",1,-23,-46,10,612.764605252219,GJ,2020-08-01,50246.6976306819
0.8,g/GJ,EMEP,Manufacture of solid fuels and other energy industries,Tier 1 Emission Factor,,Table_5-1,1.A.1.c,NFR,Coal,"",0.8,g/GJ,See note in Guidebook chapter,NMVOC,HERE,"",1,-23,-46,10,612.764605252219,GJ,2020-08-01,490.211684201775
21,g/GJ,EMEP,Manufacture of solid fuels and other energy industries,Tier 1 Emission Factor,,Table_5-1,1.A.1.c,NFR,Coal,"",21,g/GJ,See note in Guidebook chapter,NOx,HERE,"",1,-23,-46,10,612.764605252219,GJ,2020-08-01,12868.0567102966
1.6,mg/GJ,EMEP,Manufacture of solid fuels and other energy industries,Tier 1 Emission Factor,,Table_5-1,1.A.1.c,NFR,Coal,"",0.0016,g/GJ,See note in Guidebook chapter,Cd,HERE,"",1,-23,-46,10,612.764605252219,GJ,2020-08-01,0.98042336840355
46,mg/GJ,EMEP,Manufacture of solid fuels and other energy industries,Tier 1 Emission Factor,,Table_5-1,1.A.1.c,NFR,Coal,"",0.046,g/GJ,See note in Guidebook chapter,Zn,HERE,"",1,-23,-46,10,612.764605252219,GJ,2020-08-01,28.1871718416021
6,g/GJ,EMEP,Manufacture of solid fuels and other energy industries,Tier 1 Emission Factor,,Table_5-1,1.A.1.c,NFR,Coal,"",6,g/GJ,See note in Guidebook chapter,CO,HERE,"",1,-23,-46,10,612.764605252219,GJ,2020-08-01,3676.58763151331
0.001,mg/GJ,EMEP,Manufacture of solid fuels and other energy industries,Tier 1 Emission Factor,,Table_5-1,1.A.1.c,NFR,Coal,"",1e-06,g/GJ,See note in Guidebook chapter,"Indeno(1,2,3-cd)pyrene",HERE,"",1,-23,-46,10,612.764605252219,GJ,2020-08-01,0.000612764605252219
0.001,mg/GJ,EMEP,Manufacture of solid fuels and other energy industries,Tier 1 Emission Factor,,Table_5-1,1.A.1.c,NFR,Coal,"",1e-06,g/GJ,See note in Guidebook chapter,Benzo(k)fluoranthene,HERE,"",1,-23,-46,10,612.764605252219,GJ,2020-08-01,0.000612764605252219
0.003,mg/GJ,EMEP,Manufacture of solid fuels and other energy industries,Tier 1 Emission Factor,,Table_5-1,1.A.1.c,NFR,Coal,"",3e-06,g/GJ,See note in Guidebook chapter,Benzo(b)fluoranthene,HERE,"",1,-23,-46,10,612.764605252219,GJ,2020-08-01,0.00183829381575666
0.29,mg/GJ,EMEP,Manufacture of solid fuels and other energy industries,Tier 1 Emission Factor,,Table_5-1,1.A.1.c,NFR,Coal,"",0.00029,g/GJ,See note in Guidebook chapter,Benzo(a)pyrene,HERE,"",1,-23,-46,10,612.764605252219,GJ,2020-08-01,0.177701735523143
26,ng I-TEQ/GJ,EMEP,Manufacture of solid fuels and other energy industries,Tier 1 Emission Factor,,Table_5-1,1.A.1.c,NFR,Coal,"",2.6e-08,g/GJ,See note in Guidebook chapter,PCDD/F,HERE,"",1,-23,-46,10,612.764605252219,GJ,2020-08-01,1.59318797365577e-05
55,g/GJ,EMEP,Manufacture of solid fuels and other energy industries,Tier 1 Emission Factor,,Table_5-1,1.A.1.c,NFR,Coal,"",55,g/GJ,See note in Guidebook chapter,PM2.5,HERE,"",1,-23,-46,10,451.72179356518,GJ,2020-09-01,24844.6986460849
5.2,mg/GJ,EMEP,Manufacture of solid fuels and other energy industries,Tier 1 Emission Factor,,Table_5-1,1.A.1.c,NFR,Coal,"",0.0052,g/GJ,See note in Guidebook chapter,Ni,HERE,"",1,-23,-46,10,451.72179356518,GJ,2020-09-01,2.34895332653893
25,mg/GJ,EMEP,Manufacture of solid fuels and other energy industries,Tier 1 Emission Factor,,Table_5-1,1.A.1.c,NFR,Coal,"",0.025,g/GJ,See note in Guidebook chapter,Cu,HERE,"",1,-23,-46,10,451.72179356518,GJ,2020-09-01,11.2930448391295
5.7,mg/GJ,EMEP,Manufacture of solid fuels and other energy industries,Tier 1 Emission Factor,,Table_5-1,1.A.1.c,NFR,Coal,"",0.0057,g/GJ,See note in Guidebook chapter,Cr,HERE,"",1,-23,-46,10,451.72179356518,GJ,2020-09-01,2.57481422332152
11,mg/GJ,EMEP,Manufacture of solid fuels and other energy industries,Tier 1 Emission Factor,,Table_5-1,1.A.1.c,NFR,Coal,"",0.011,g/GJ,See note in Guidebook chapter,As,HERE,"",1,-23,-46,10,451.72179356518,GJ,2020-09-01,4.96893972921698
30,mg/GJ,EMEP,Manufacture of solid fuels and other energy industries,Tier 1 Emission Factor,,Table_5-1,1.A.1.c,NFR,Coal,"",0.03,g/GJ,See note in Guidebook chapter,Hg,HERE,"",1,-23,-46,10,451.72179356518,GJ,2020-09-01,13.5516538069554
2.9,mg/GJ,EMEP,Manufacture of solid fuels and other energy industries,Tier 1 Emission Factor,,Table_5-1,1.A.1.c,NFR,Coal,"",0.0029,g/GJ,See note in Guidebook chapter,Se,HERE,"",1,-23,-46,10,451.72179356518,GJ,2020-09-01,1.30999320133902
28,mg/GJ,EMEP,Manufacture of solid fuels and other energy industries,Tier 1 Emission Factor,,Table_5-1,1.A.1.c,NFR,Coal,"",0.028,g/GJ,See note in Guidebook chapter,Pb,HERE,"",1,-23,-46,10,451.72179356518,GJ,2020-09-01,12.648210219825
91,g/GJ,EMEP,Manufacture of solid fuels and other energy industries,Tier 1 Emission Factor,,Table_5-1,1.A.1.c,NFR,Coal,"",91,g/GJ,See note in Guidebook chapter,SOx,HERE,"",1,-23,-46,10,451.72179356518,GJ,2020-09-01,41106.6832144314
79,g/GJ,EMEP,Manufacture of solid fuels and other energy industries,Tier 1 Emission Factor,,Table_5-1,1.A.1.c,NFR,Coal,"",79,g/GJ,See note in Guidebook chapter,PM10,HERE,"",1,-23,-46,10,451.72179356518,GJ,2020-09-01,35686.0216916492
82,g/GJ,EMEP,Manufacture of solid fuels and other energy industries,Tier 1 Emission Factor,,Table_5-1,1.A.1.c,NFR,Coal,"",82,g/GJ,See note in Guidebook chapter,TSP,HERE,"",1,-23,-46,10,451.72179356518,GJ,2020-09-01,37041.1870723447
0.8,g/GJ,EMEP,Manufacture of solid fuels and other energy industries,Tier 1 Emission Factor,,Table_5-1,1.A.1.c,NFR,Coal,"",0.8,g/GJ,See note in Guidebook chapter,NMVOC,HERE,"",1,-23,-46,10,451.72179356518,GJ,2020-09-01,361.377434852144
21,g/GJ,EMEP,Manufacture of solid fuels and other energy industries,Tier 1 Emission Factor,,Table_5-1,1.A.1.c,NFR,Coal,"",21,g/GJ,See note in Guidebook chapter,NOx,HERE,"",1,-23,-46,10,451.72179356518,GJ,2020-09-01,9486.15766486877
1.6,mg/GJ,EMEP,Manufacture of solid fuels and other energy industries,Tier 1 Emission Factor,,Table_5-1,1.A.1.c,NFR,Coal,"",0.0016,g/GJ,See note in Guidebook chapter,Cd,HERE,"",1,-23,-46,10,451.72179356518,GJ,2020-09-01,0.722754869704288
46,mg/GJ,EMEP,Manufacture of solid fuels and other energy industries,Tier 1 Emission Factor,,Table_5-1,1.A.1.c,NFR,Coal,"",0.046,g/GJ,See note in Guidebook chapter,Zn,HERE,"",1,-23,-46,10,451.72179356518,GJ,2020-09-01,20.7792025039983
6,g/GJ,EMEP,Manufacture of solid fuels and other energy industries,Tier 1 Emission Factor,,Table_5-1,1.A.1.c,NFR,Coal,"",6,g/GJ,See note in Guidebook chapter,CO,HERE,"",1,-23,-46,10,451.72179356518,GJ,2020-09-01,2710.33076139108
0.001,mg/GJ,EMEP,Manufacture of solid fuels and other energy industries,Tier 1 Emission Factor,,Table_5-1,1.A.1.c,NFR,Coal,"",1e-06,g/GJ,See note in Guidebook chapter,"Indeno(1,2,3-cd)pyrene",HERE,"",1,-23,-46,10,451.72179356518,GJ,2020-09-01,0.00045172179356518
0.001,mg/GJ,EMEP,Manufacture of solid fuels and other energy industries,Tier 1 Emission Factor,,Table_5-1,1.A.1.c,NFR,Coal,"",1e-06,g/GJ,See note in Guidebook chapter,Benzo(k)fluoranthene,HERE,"",1,-23,-46,10,451.72179356518,GJ,2020-09-01,0.00045172179356518
0.003,mg/GJ,EMEP,Manufacture of solid fuels and other energy industries,Tier 1 Emission Factor,,Table_5-1,1.A.1.c,NFR,Coal,"",3e-06,g/GJ,See note in Guidebook chapter,Benzo(b)fluoranthene,HERE,"",1,-23,-46,10,451.72179356518,GJ,2020-09-01,0.00135516538069554
0.29,mg/GJ,EMEP,Manufacture of solid fuels and other energy industries,Tier 1 Emission Factor,,Table_5-1,1.A.1.c,NFR,Coal,"",0.00029,g/GJ,See note in Guidebook chapter,Benzo(a)pyrene,HERE,"",1,-23,-46,10,451.72179356518,GJ,2020-09-01,0.130999320133902
26,ng I-TEQ/GJ,EMEP,Manufacture of solid fuels and other energy industries,Tier 1 Emission Factor,,Table_5-1,1.A.1.c,NFR,Coal,"",2.6e-08,g/GJ,See note in Guidebook chapter,PCDD/F,HERE,"",1,-23,-46,10,451.72179356518,GJ,2020-09-01,1.17447666326947e-05
55,g/GJ,EMEP,Manufacture of solid fuels and other energy industries,Tier 1 Emission Factor,,Table_5-1,1.A.1.c,NFR,Coal,"",55,g/GJ,See note in Guidebook chapter,PM2.5,HERE,"",1,-23,-46,10,546.640548623705,GJ,2020-10-01,30065.2301743038
5.2,mg/GJ,EMEP,Manufacture of solid fuels and other energy industries,Tier 1 Emission Factor,,Table_5-1,1.A.1.c,NFR,Coal,"",0.0052,g/GJ,See note in Guidebook chapter,Ni,HERE,"",1,-23,-46,10,546.640548623705,GJ,2020-10-01,2.84253085284327
25,mg/GJ,EMEP,Manufacture of solid fuels and other energy industries,Tier 1 Emission Factor,,Table_5-1,1.A.1.c,NFR,Coal,"",0.025,g/GJ,See note in Guidebook chapter,Cu,HERE,"",1,-23,-46,10,546.640548623705,GJ,2020-10-01,13.6660137155926
5.7,mg/GJ,EMEP,Manufacture of solid fuels and other energy industries,Tier 1 Emission Factor,,Table_5-1,1.A.1.c,NFR,Coal,"",0.0057,g/GJ,See note in Guidebook chapter,Cr,HERE,"",1,-23,-46,10,546.640548623705,GJ,2020-10-01,3.11585112715512
11,mg/GJ,EMEP,Manufacture of solid fuels and other energy industries,Tier 1 Emission Factor,,Table_5-1,1.A.1.c,NFR,Coal,"",0.011,g/GJ,See note in Guidebook chapter,As,HERE,"",1,-23,-46,10,546.640548623705,GJ,2020-10-01,6.01304603486075
