Value,Unit,source,category,type,tech,table,code,codetype,fuel,tech2,ef,unit,reference,pol,region,other,id,lat,lon,alt,activity,unit_activity,date_activity,emissions
3.3,% of PM2.5,EMEP,Public electricity and heat production,Tier 2 Emission Factor,Dry Bottom Boilers,Table_3-15,1.A.1.a,NFR,Wood and wood waste (clean wood waste),"",3.3,% of PM2.5,See note in Guidebook chapter,BC,HERE,"",1,-23,-46,10,285.899857439275,GJ,2020-04-01,1254.81447430098
133,g/GJ,EMEP,Public electricity and heat production,Tier 2 Emission Factor,Dry Bottom Boilers,Table_3-15,1.A.1.a,NFR,Wood and wood waste (clean wood waste),"",133,g/GJ,"US EPA (2003), chapter 1.6",PM2.5,HERE,"",1,-23,-46,10,285.899857439275,GJ,2020-04-01,38024.6810394236
1.76,mg/GJ,EMEP,Public electricity and heat production,Tier 2 Emission Factor,Dry Bottom Boilers,Table_3-15,1.A.1.a,NFR,Wood and wood waste (clean wood waste),"",0.00176,g/GJ,"US EPA (2003), chapter 1.6",Cd,HERE,"",1,-23,-46,10,285.899857439275,GJ,2020-04-01,0.503183749093124
155,g/GJ,EMEP,Public electricity and heat production,Tier 2 Emission Factor,Dry Bottom Boilers,Table_3-15,1.A.1.a,NFR,Wood and wood waste (clean wood waste),"",155,g/GJ,"US EPA (2003), chapter 1.6",PM10,HERE,"",1,-23,-46,10,285.899857439275,GJ,2020-04-01,44314.4779030876
172,g/GJ,EMEP,Public electricity and heat production,Tier 2 Emission Factor,Dry Bottom Boilers,Table_3-15,1.A.1.a,NFR,Wood and wood waste (clean wood waste),"",172,g/GJ,"US EPA (2003), chapter 1.6",TSP,HERE,"",1,-23,-46,10,285.899857439275,GJ,2020-04-01,49174.7754795553
10.8,g/GJ,EMEP,Public electricity and heat production,Tier 2 Emission Factor,Dry Bottom Boilers,Table_3-15,1.A.1.a,NFR,Wood and wood waste (clean wood waste),"",10.8,g/GJ,"US EPA (2003), chapter 1.6",SOx,HERE,"",1,-23,-46,10,285.899857439275,GJ,2020-04-01,3087.71846034417
7.31,g/GJ,EMEP,Public electricity and heat production,Tier 2 Emission Factor,Dry Bottom Boilers,Table_3-15,1.A.1.a,NFR,Wood and wood waste (clean wood waste),"",7.31,g/GJ,"US EPA (2003), chapter 1.6",NMVOC,HERE,"",1,-23,-46,10,285.899857439275,GJ,2020-04-01,2089.9279578811
90,g/GJ,EMEP,Public electricity and heat production,Tier 2 Emission Factor,Dry Bottom Boilers,Table_3-15,1.A.1.a,NFR,Wood and wood waste (clean wood waste),"",90,g/GJ,"Nielsen et al., 2010",CO,HERE,"",1,-23,-46,10,285.899857439275,GJ,2020-04-01,25730.9871695347
81,g/GJ,EMEP,Public electricity and heat production,Tier 2 Emission Factor,Dry Bottom Boilers,Table_3-15,1.A.1.a,NFR,Wood and wood waste (clean wood waste),"",81,g/GJ,"Nielsen et al., 2010",NOx,HERE,"",1,-23,-46,10,285.899857439275,GJ,2020-04-01,23157.8884525813
9.03,mg/GJ,EMEP,Public electricity and heat production,Tier 2 Emission Factor,Dry Bottom Boilers,Table_3-15,1.A.1.a,NFR,Wood and wood waste (clean wood waste),"",0.00903,g/GJ,"US EPA (2003), chapter 1.6",Cr,HERE,"",1,-23,-46,10,285.899857439275,GJ,2020-04-01,2.58167571267665
1.51,mg/GJ,EMEP,Public electricity and heat production,Tier 2 Emission Factor,Dry Bottom Boilers,Table_3-15,1.A.1.a,NFR,Wood and wood waste (clean wood waste),"",0.00151,g/GJ,"US EPA (2003), chapter 1.6",Hg,HERE,"",1,-23,-46,10,285.899857439275,GJ,2020-04-01,0.431708784733305
181,mg/GJ,EMEP,Public electricity and heat production,Tier 2 Emission Factor,Dry Bottom Boilers,Table_3-15,1.A.1.a,NFR,Wood and wood waste (clean wood waste),"",0.181,g/GJ,"US EPA (2003), chapter 1.6",Zn,HERE,"",1,-23,-46,10,528.963244750252,GJ,2020-05-01,95.7423472997955
20.6,mg/GJ,EMEP,Public electricity and heat production,Tier 2 Emission Factor,Dry Bottom Boilers,Table_3-15,1.A.1.a,NFR,Wood and wood waste (clean wood waste),"",0.0206,g/GJ,"US EPA (2003), chapter 1.6",Pb,HERE,"",1,-23,-46,10,528.963244750252,GJ,2020-05-01,10.8966428418552
5,µg/GJ,EMEP,Public electricity and heat production,Tier 2 Emission Factor,Dry Bottom Boilers,Table_3-15,1.A.1.a,NFR,Wood and wood waste (clean wood waste),"",5e-06,g/GJ,"Bailey, 2001",HCB,HERE,"",1,-23,-46,10,528.963244750252,GJ,2020-05-01,0.00264481622375126
0.0374,mg/GJ,EMEP,Public electricity and heat production,Tier 2 Emission Factor,Dry Bottom Boilers,Table_3-15,1.A.1.a,NFR,Wood and wood waste (clean wood waste),"",3.74e-05,g/GJ,"US EPA (2003), chapter 1.6","Indeno(1,2,3-cd)pyrene",HERE,"",1,-23,-46,10,528.963244750252,GJ,2020-05-01,0.0197832253536594
0.0155,mg/GJ,EMEP,Public electricity and heat production,Tier 2 Emission Factor,Dry Bottom Boilers,Table_3-15,1.A.1.a,NFR,Wood and wood waste (clean wood waste),"",1.55e-05,g/GJ,"US EPA (2003), chapter 1.6",Benzo(k)fluoranthene,HERE,"",1,-23,-46,10,528.963244750252,GJ,2020-05-01,0.0081989302936289
0.043,mg/GJ,EMEP,Public electricity and heat production,Tier 2 Emission Factor,Dry Bottom Boilers,Table_3-15,1.A.1.a,NFR,Wood and wood waste (clean wood waste),"",4.3e-05,g/GJ,"US EPA (2003), chapter 1.6",Benzo(b)fluoranthene,HERE,"",1,-23,-46,10,528.963244750252,GJ,2020-05-01,0.0227454195242608
1.12,mg/GJ,EMEP,Public electricity and heat production,Tier 2 Emission Factor,Dry Bottom Boilers,Table_3-15,1.A.1.a,NFR,Wood and wood waste (clean wood waste),"",0.00112,g/GJ,"US EPA (2003), chapter 1.6",Benzo(a)pyrene,HERE,"",1,-23,-46,10,528.963244750252,GJ,2020-05-01,0.592438834120282
3.5,µg/GJ,EMEP,Public electricity and heat production,Tier 2 Emission Factor,Dry Bottom Boilers,Table_3-15,1.A.1.a,NFR,Wood and wood waste (clean wood waste),"",3.5e-06,g/GJ,"US EPA (2003), chapter 1.6",PCB,HERE,"",1,-23,-46,10,528.963244750252,GJ,2020-05-01,0.00185137135662588
1.2,mg/GJ,EMEP,Public electricity and heat production,Tier 2 Emission Factor,Dry Bottom Boilers,Table_3-15,1.A.1.a,NFR,Wood and wood waste (clean wood waste),"",0.0012,g/GJ,"US EPA (2003), chapter 1.6",Se,HERE,"",1,-23,-46,10,528.963244750252,GJ,2020-05-01,0.634755893700302
14.2,mg/GJ,EMEP,Public electricity and heat production,Tier 2 Emission Factor,Dry Bottom Boilers,Table_3-15,1.A.1.a,NFR,Wood and wood waste (clean wood waste),"",0.0142,g/GJ,"US EPA (2003), chapter 1.6",Ni,HERE,"",1,-23,-46,10,528.963244750252,GJ,2020-05-01,7.51127807545357
21.1,mg/GJ,EMEP,Public electricity and heat production,Tier 2 Emission Factor,Dry Bottom Boilers,Table_3-15,1.A.1.a,NFR,Wood and wood waste (clean wood waste),"",0.0211,g/GJ,"US EPA (2003), chapter 1.6",Cu,HERE,"",1,-23,-46,10,528.963244750252,GJ,2020-05-01,11.1611244642303
9.46,mg/GJ,EMEP,Public electricity and heat production,Tier 2 Emission Factor,Dry Bottom Boilers,Table_3-15,1.A.1.a,NFR,Wood and wood waste (clean wood waste),"",0.00946,g/GJ,"US EPA (2003), chapter 1.6",As,HERE,"",1,-23,-46,10,528.963244750252,GJ,2020-05-01,5.00399229533738
50,ng I-TEQ/GJ,EMEP,Public electricity and heat production,Tier 2 Emission Factor,Dry Bottom Boilers,Table_3-15,1.A.1.a,NFR,Wood and wood waste (clean wood waste),"",5e-08,g/GJ,UNEP (2005) (for clean wood),PCDD/F,HERE,"",1,-23,-46,10,528.963244750252,GJ,2020-05-01,2.64481622375126e-05
3.3,% of PM2.5,EMEP,Public electricity and heat production,Tier 2 Emission Factor,Dry Bottom Boilers,Table_3-15,1.A.1.a,NFR,Wood and wood waste (clean wood waste),"",3.3,% of PM2.5,See note in Guidebook chapter,BC,HERE,"",1,-23,-46,10,528.963244750252,GJ,2020-05-01,2321.61968120885
133,g/GJ,EMEP,Public electricity and heat production,Tier 2 Emission Factor,Dry Bottom Boilers,Table_3-15,1.A.1.a,NFR,Wood and wood waste (clean wood waste),"",133,g/GJ,"US EPA (2003), chapter 1.6",PM2.5,HERE,"",1,-23,-46,10,528.963244750252,GJ,2020-05-01,70352.1115517835
1.76,mg/GJ,EMEP,Public electricity and heat production,Tier 2 Emission Factor,Dry Bottom Boilers,Table_3-15,1.A.1.a,NFR,Wood and wood waste (clean wood waste),"",0.00176,g/GJ,"US EPA (2003), chapter 1.6",Cd,HERE,"",1,-23,-46,10,528.963244750252,GJ,2020-05-01,0.930975310760443
155,g/GJ,EMEP,Public electricity and heat production,Tier 2 Emission Factor,Dry Bottom Boilers,Table_3-15,1.A.1.a,NFR,Wood and wood waste (clean wood waste),"",155,g/GJ,"US EPA (2003), chapter 1.6",PM10,HERE,"",1,-23,-46,10,528.963244750252,GJ,2020-05-01,81989.302936289
172,g/GJ,EMEP,Public electricity and heat production,Tier 2 Emission Factor,Dry Bottom Boilers,Table_3-15,1.A.1.a,NFR,Wood and wood waste (clean wood waste),"",172,g/GJ,"US EPA (2003), chapter 1.6",TSP,HERE,"",1,-23,-46,10,528.963244750252,GJ,2020-05-01,90981.6780970433
10.8,g/GJ,EMEP,Public electricity and heat production,Tier 2 Emission Factor,Dry Bottom Boilers,Table_3-15,1.A.1.a,NFR,Wood and wood waste (clean wood waste),"",10.8,g/GJ,"US EPA (2003), chapter 1.6",SOx,HERE,"",1,-23,-46,10,528.963244750252,GJ,2020-05-01,5712.80304330272
7.31,g/GJ,EMEP,Public electricity and heat production,Tier 2 Emission Factor,Dry Bottom Boilers,Table_3-15,1.A.1.a,NFR,Wood and wood waste (clean wood waste),"",7.31,g/GJ,"US EPA (2003), chapter 1.6",NMVOC,HERE,"",1,-23,-46,10,528.963244750252,GJ,2020-05-01,3866.72131912434
90,g/GJ,EMEP,Public electricity and heat production,Tier 2 Emission Factor,Dry Bottom Boilers,Table_3-15,1.A.1.a,NFR,Wood and wood waste (clean wood waste),"",90,g/GJ,"Nielsen et al., 2010",CO,HERE,"",1,-23,-46,10,528.963244750252,GJ,2020-05-01,47606.6920275226
81,g/GJ,EMEP,Public electricity and heat production,Tier 2 Emission Factor,Dry Bottom Boilers,Table_3-15,1.A.1.a,NFR,Wood and wood waste (clean wood waste),"",81,g/GJ,"Nielsen et al., 2010",NOx,HERE,"",1,-23,-46,10,528.963244750252,GJ,2020-05-01,42846.0228247704
9.03,mg/GJ,EMEP,Public electricity and heat production,Tier 2 Emission Factor,Dry Bottom Boilers,Table_3-15,1.A.1.a,NFR,Wood and wood waste (clean wood waste),"",0.00903,g/GJ,"US EPA (2003), chapter 1.6",Cr,HERE,"",1,-23,-46,10,528.963244750252,GJ,2020-05-01,4.77653810009477
1.51,mg/GJ,EMEP,Public electricity and heat production,Tier 2 Emission Factor,Dry Bottom Boilers,Table_3-15,1.A.1.a,NFR,Wood and wood waste (clean wood waste),"",0.00151,g/GJ,"US EPA (2003), chapter 1.6",Hg,HERE,"",1,-23,-46,10,528.963244750252,GJ,2020-05-01,0.79873449957288
181,mg/GJ,EMEP,Public electricity and heat production,Tier 2 Emission Factor,Dry Bottom Boilers,Table_3-15,1.A.1.a,NFR,Wood and wood waste (clean wood waste),"",0.181,g/GJ,"US EPA (2003), chapter 1.6",Zn,HERE,"",1,-23,-46,10,569.895537199284,GJ,2020-06-01,103.15109223307
20.6,mg/GJ,EMEP,Public electricity and heat production,Tier 2 Emission Factor,Dry Bottom Boilers,Table_3-15,1.A.1.a,NFR,Wood and wood waste (clean wood waste),"",0.0206,g/GJ,"US EPA (2003), chapter 1.6",Pb,HERE,"",1,-23,-46,10,569.895537199284,GJ,2020-06-01,11.7398480663053
5,µg/GJ,EMEP,Public electricity and heat production,Tier 2 Emission Factor,Dry Bottom Boilers,Table_3-15,1.A.1.a,NFR,Wood and wood waste (clean wood waste),"",5e-06,g/GJ,"Bailey, 2001",HCB,HERE,"",1,-23,-46,10,569.895537199284,GJ,2020-06-01,0.00284947768599642
0.0374,mg/GJ,EMEP,Public electricity and heat production,Tier 2 Emission Factor,Dry Bottom Boilers,Table_3-15,1.A.1.a,NFR,Wood and wood waste (clean wood waste),"",3.74e-05,g/GJ,"US EPA (2003), chapter 1.6","Indeno(1,2,3-cd)pyrene",HERE,"",1,-23,-46,10,569.895537199284,GJ,2020-06-01,0.0213140930912532
0.0155,mg/GJ,EMEP,Public electricity and heat production,Tier 2 Emission Factor,Dry Bottom Boilers,Table_3-15,1.A.1.a,NFR,Wood and wood waste (clean wood waste),"",1.55e-05,g/GJ,"US EPA (2003), chapter 1.6",Benzo(k)fluoranthene,HERE,"",1,-23,-46,10,569.895537199284,GJ,2020-06-01,0.00883338082658891
0.043,mg/GJ,EMEP,Public electricity and heat production,Tier 2 Emission Factor,Dry Bottom Boilers,Table_3-15,1.A.1.a,NFR,Wood and wood waste (clean wood waste),"",4.3e-05,g/GJ,"US EPA (2003), chapter 1.6",Benzo(b)fluoranthene,HERE,"",1,-23,-46,10,569.895537199284,GJ,2020-06-01,0.0245055080995692
1.12,mg/GJ,EMEP,Public electricity and heat production,Tier 2 Emission Factor,Dry Bottom Boilers,Table_3-15,1.A.1.a,NFR,Wood and wood waste (clean wood waste),"",0.00112,g/GJ,"US EPA (2003), chapter 1.6",Benzo(a)pyrene,HERE,"",1,-23,-46,10,569.895537199284,GJ,2020-06-01,0.638283001663198
3.5,µg/GJ,EMEP,Public electricity and heat production,Tier 2 Emission Factor,Dry Bottom Boilers,Table_3-15,1.A.1.a,NFR,Wood and wood waste (clean wood waste),"",3.5e-06,g/GJ,"US EPA (2003), chapter 1.6",PCB,HERE,"",1,-23,-46,10,569.895537199284,GJ,2020-06-01,0.00199463438019749
1.2,mg/GJ,EMEP,Public electricity and heat production,Tier 2 Emission Factor,Dry Bottom Boilers,Table_3-15,1.A.1.a,NFR,Wood and wood waste (clean wood waste),"",0.0012,g/GJ,"US EPA (2003), chapter 1.6",Se,HERE,"",1,-23,-46,10,569.895537199284,GJ,2020-06-01,0.683874644639141
14.2,mg/GJ,EMEP,Public electricity and heat production,Tier 2 Emission Factor,Dry Bottom Boilers,Table_3-15,1.A.1.a,NFR,Wood and wood waste (clean wood waste),"",0.0142,g/GJ,"US EPA (2003), chapter 1.6",Ni,HERE,"",1,-23,-46,10,569.895537199284,GJ,2020-06-01,8.09251662822984
21.1,mg/GJ,EMEP,Public electricity and heat production,Tier 2 Emission Factor,Dry Bottom Boilers,Table_3-15,1.A.1.a,NFR,Wood and wood waste (clean wood waste),"",0.0211,g/GJ,"US EPA (2003), chapter 1.6",Cu,HERE,"",1,-23,-46,10,569.895537199284,GJ,2020-06-01,12.0247958349049
9.46,mg/GJ,EMEP,Public electricity and heat production,Tier 2 Emission Factor,Dry Bottom Boilers,Table_3-15,1.A.1.a,NFR,Wood and wood waste (clean wood waste),"",0.00946,g/GJ,"US EPA (2003), chapter 1.6",As,HERE,"",1,-23,-46,10,569.895537199284,GJ,2020-06-01,5.39121178190523
50,ng I-TEQ/GJ,EMEP,Public electricity and heat production,Tier 2 Emission Factor,Dry Bottom Boilers,Table_3-15,1.A.1.a,NFR,Wood and wood waste (clean wood waste),"",5e-08,g/GJ,UNEP (2005) (for clean wood),PCDD/F,HERE,"",1,-23,-46,10,569.895537199284,GJ,2020-06-01,2.84947768599642e-05
3.3,% of PM2.5,EMEP,Public electricity and heat production,Tier 2 Emission Factor,Dry Bottom Boilers,Table_3-15,1.A.1.a,NFR,Wood and wood waste (clean wood waste),"",3.3,% of PM2.5,See note in Guidebook chapter,BC,HERE,"",1,-23,-46,10,569.895537199284,GJ,2020-06-01,2501.27151276766
133,g/GJ,EMEP,Public electricity and heat production,Tier 2 Emission Factor,Dry Bottom Boilers,Table_3-15,1.A.1.a,NFR,Wood and wood waste (clean wood waste),"",133,g/GJ,"US EPA (2003), chapter 1.6",PM2.5,HERE,"",1,-23,-46,10,569.895537199284,GJ,2020-06-01,75796.1064475048
1.76,mg/GJ,EMEP,Public electricity and heat production,Tier 2 Emission Factor,Dry Bottom Boilers,Table_3-15,1.A.1.a,NFR,Wood and wood waste (clean wood waste),"",0.00176,g/GJ,"US EPA (2003), chapter 1.6",Cd,HERE,"",1,-23,-46,10,569.895537199284,GJ,2020-06-01,1.00301614547074
155,g/GJ,EMEP,Public electricity and heat production,Tier 2 Emission Factor,Dry Bottom Boilers,Table_3-15,1.A.1.a,NFR,Wood and wood waste (clean wood waste),"",155,g/GJ,"US EPA (2003), chapter 1.6",PM10,HERE,"",1,-23,-46,10,569.895537199284,GJ,2020-06-01,88333.8082658891
172,g/GJ,EMEP,Public electricity and heat production,Tier 2 Emission Factor,Dry Bottom Boilers,Table_3-15,1.A.1.a,NFR,Wood and wood waste (clean wood waste),"",172,g/GJ,"US EPA (2003), chapter 1.6",TSP,HERE,"",1,-23,-46,10,569.895537199284,GJ,2020-06-01,98022.0323982769
10.8,g/GJ,EMEP,Public electricity and heat production,Tier 2 Emission Factor,Dry Bottom Boilers,Table_3-15,1.A.1.a,NFR,Wood and wood waste (clean wood waste),"",10.8,g/GJ,"US EPA (2003), chapter 1.6",SOx,HERE,"",1,-23,-46,10,569.895537199284,GJ,2020-06-01,6154.87180175227
7.31,g/GJ,EMEP,Public electricity and heat production,Tier 2 Emission Factor,Dry Bottom Boilers,Table_3-15,1.A.1.a,NFR,Wood and wood waste (clean wood waste),"",7.31,g/GJ,"US EPA (2003), chapter 1.6",NMVOC,HERE,"",1,-23,-46,10,569.895537199284,GJ,2020-06-01,4165.93637692677
90,g/GJ,EMEP,Public electricity and heat production,Tier 2 Emission Factor,Dry Bottom Boilers,Table_3-15,1.A.1.a,NFR,Wood and wood waste (clean wood waste),"",90,g/GJ,"Nielsen et al., 2010",CO,HERE,"",1,-23,-46,10,569.895537199284,GJ,2020-06-01,51290.5983479356
81,g/GJ,EMEP,Public electricity and heat production,Tier 2 Emission Factor,Dry Bottom Boilers,Table_3-15,1.A.1.a,NFR,Wood and wood waste (clean wood waste),"",81,g/GJ,"Nielsen et al., 2010",NOx,HERE,"",1,-23,-46,10,569.895537199284,GJ,2020-06-01,46161.538513142
9.03,mg/GJ,EMEP,Public electricity and heat production,Tier 2 Emission Factor,Dry Bottom Boilers,Table_3-15,1.A.1.a,NFR,Wood and wood waste (clean wood waste),"",0.00903,g/GJ,"US EPA (2003), chapter 1.6",Cr,HERE,"",1,-23,-46,10,569.895537199284,GJ,2020-06-01,5.14615670090954
1.51,mg/GJ,EMEP,Public electricity and heat production,Tier 2 Emission Factor,Dry Bottom Boilers,Table_3-15,1.A.1.a,NFR,Wood and wood waste (clean wood waste),"",0.00151,g/GJ,"US EPA (2003), chapter 1.6",Hg,HERE,"",1,-23,-46,10,569.895537199284,GJ,2020-06-01,0.860542261170919
181,mg/GJ,EMEP,Public electricity and heat production,Tier 2 Emission Factor,Dry Bottom Boilers,Table_3-15,1.A.1.a,NFR,Wood and wood waste (clean wood waste),"",0.181,g/GJ,"US EPA (2003), chapter 1.6",Zn,HERE,"",1,-23,-46,10,500.931282063212,GJ,2020-07-01,90.6685620534413
20.6,mg/GJ,EMEP,Public electricity and heat production,Tier 2 Emission Factor,Dry Bottom Boilers,Table_3-15,1.A.1.a,NFR,Wood and wood waste (clean wood waste),"",0.0206,g/GJ,"US EPA (2003), chapter 1.6",Pb,HERE,"",1,-23,-46,10,500.931282063212,GJ,2020-07-01,10.3191844105022
5,µg/GJ,EMEP,Public electricity and heat production,Tier 2 Emission Factor,Dry Bottom Boilers,Table_3-15,1.A.1.a,NFR,Wood and wood waste (clean wood waste),"",5e-06,g/GJ,"Bailey, 2001",HCB,HERE,"",1,-23,-46,10,500.931282063212,GJ,2020-07-01,0.00250465641031606
0.0374,mg/GJ,EMEP,Public electricity and heat production,Tier 2 Emission Factor,Dry Bottom Boilers,Table_3-15,1.A.1.a,NFR,Wood and wood waste (clean wood waste),"",3.74e-05,g/GJ,"US EPA (2003), chapter 1.6","Indeno(1,2,3-cd)pyrene",HERE,"",1,-23,-46,10,500.931282063212,GJ,2020-07-01,0.0187348299491641
0.0155,mg/GJ,EMEP,Public electricity and heat production,Tier 2 Emission Factor,Dry Bottom Boilers,Table_3-15,1.A.1.a,NFR,Wood and wood waste (clean wood waste),"",1.55e-05,g/GJ,"US EPA (2003), chapter 1.6",Benzo(k)fluoranthene,HERE,"",1,-23,-46,10,500.931282063212,GJ,2020-07-01,0.00776443487197978
0.043,mg/GJ,EMEP,Public electricity and heat production,Tier 2 Emission Factor,Dry Bottom Boilers,Table_3-15,1.A.1.a,NFR,Wood and wood waste (clean wood waste),"",4.3e-05,g/GJ,"US EPA (2003), chapter 1.6",Benzo(b)fluoranthene,HERE,"",1,-23,-46,10,500.931282063212,GJ,2020-07-01,0.0215400451287181
1.12,mg/GJ,EMEP,Public electricity and heat production,Tier 2 Emission Factor,Dry Bottom Boilers,Table_3-15,1.A.1.a,NFR,Wood and wood waste (clean wood waste),"",0.00112,g/GJ,"US EPA (2003), chapter 1.6",Benzo(a)pyrene,HERE,"",1,-23,-46,10,500.931282063212,GJ,2020-07-01,0.561043035910797
3.5,µg/GJ,EMEP,Public electricity and heat production,Tier 2 Emission Factor,Dry Bottom Boilers,Table_3-15,1.A.1.a,NFR,Wood and wood waste (clean wood waste),"",3.5e-06,g/GJ,"US EPA (2003), chapter 1.6",PCB,HERE,"",1,-23,-46,10,500.931282063212,GJ,2020-07-01,0.00175325948722124
1.2,mg/GJ,EMEP,Public electricity and heat production,Tier 2 Emission Factor,Dry Bottom Boilers,Table_3-15,1.A.1.a,NFR,Wood and wood waste (clean wood waste),"",0.0012,g/GJ,"US EPA (2003), chapter 1.6",Se,HERE,"",1,-23,-46,10,500.931282063212,GJ,2020-07-01,0.601117538475854
14.2,mg/GJ,EMEP,Public electricity and heat production,Tier 2 Emission Factor,Dry Bottom Boilers,Table_3-15,1.A.1.a,NFR,Wood and wood waste (clean wood waste),"",0.0142,g/GJ,"US EPA (2003), chapter 1.6",Ni,HERE,"",1,-23,-46,10,500.931282063212,GJ,2020-07-01,7.1132242052976
21.1,mg/GJ,EMEP,Public electricity and heat production,Tier 2 Emission Factor,Dry Bottom Boilers,Table_3-15,1.A.1.a,NFR,Wood and wood waste (clean wood waste),"",0.0211,g/GJ,"US EPA (2003), chapter 1.6",Cu,HERE,"",1,-23,-46,10,500.931282063212,GJ,2020-07-01,10.5696500515338
9.46,mg/GJ,EMEP,Public electricity and heat production,Tier 2 Emission Factor,Dry Bottom Boilers,Table_3-15,1.A.1.a,NFR,Wood and wood waste (clean wood waste),"",0.00946,g/GJ,"US EPA (2003), chapter 1.6",As,HERE,"",1,-23,-46,10,500.931282063212,GJ,2020-07-01,4.73880992831798
50,ng I-TEQ/GJ,EMEP,Public electricity and heat production,Tier 2 Emission Factor,Dry Bottom Boilers,Table_3-15,1.A.1.a,NFR,Wood and wood waste (clean wood waste),"",5e-08,g/GJ,UNEP (2005) (for clean wood),PCDD/F,HERE,"",1,-23,-46,10,500.931282063212,GJ,2020-07-01,2.50465641031606e-05
3.3,% of PM2.5,EMEP,Public electricity and heat production,Tier 2 Emission Factor,Dry Bottom Boilers,Table_3-15,1.A.1.a,NFR,Wood and wood waste (clean wood waste),"",3.3,% of PM2.5,See note in Guidebook chapter,BC,HERE,"",1,-23,-46,10,500.931282063212,GJ,2020-07-01,2198.58739697544
133,g/GJ,EMEP,Public electricity and heat production,Tier 2 Emission Factor,Dry Bottom Boilers,Table_3-15,1.A.1.a,NFR,Wood and wood waste (clean wood waste),"",133,g/GJ,"US EPA (2003), chapter 1.6",PM2.5,HERE,"",1,-23,-46,10,500.931282063212,GJ,2020-07-01,66623.8605144071
1.76,mg/GJ,EMEP,Public electricity and heat production,Tier 2 Emission Factor,Dry Bottom Boilers,Table_3-15,1.A.1.a,NFR,Wood and wood waste (clean wood waste),"",0.00176,g/GJ,"US EPA (2003), chapter 1.6",Cd,HERE,"",1,-23,-46,10,500.931282063212,GJ,2020-07-01,0.881639056431252
155,g/GJ,EMEP,Public electricity and heat production,Tier 2 Emission Factor,Dry Bottom Boilers,Table_3-15,1.A.1.a,NFR,Wood and wood waste (clean wood waste),"",155,g/GJ,"US EPA (2003), chapter 1.6",PM10,HERE,"",1,-23,-46,10,500.931282063212,GJ,2020-07-01,77644.3487197978
172,g/GJ,EMEP,Public electricity and heat production,Tier 2 Emission Factor,Dry Bottom Boilers,Table_3-15,1.A.1.a,NFR,Wood and wood waste (clean wood waste),"",172,g/GJ,"US EPA (2003), chapter 1.6",TSP,HERE,"",1,-23,-46,10,500.931282063212,GJ,2020-07-01,86160.1805148724
10.8,g/GJ,EMEP,Public electricity and heat production,Tier 2 Emission Factor,Dry Bottom Boilers,Table_3-15,1.A.1.a,NFR,Wood and wood waste (clean wood waste),"",10.8,g/GJ,"US EPA (2003), chapter 1.6",SOx,HERE,"",1,-23,-46,10,500.931282063212,GJ,2020-07-01,5410.05784628268
7.31,g/GJ,EMEP,Public electricity and heat production,Tier 2 Emission Factor,Dry Bottom Boilers,Table_3-15,1.A.1.a,NFR,Wood and wood waste (clean wood waste),"",7.31,g/GJ,"US EPA (2003), chapter 1.6",NMVOC,HERE,"",1,-23,-46,10,500.931282063212,GJ,2020-07-01,3661.80767188208
90,g/GJ,EMEP,Public electricity and heat production,Tier 2 Emission Factor,Dry Bottom Boilers,Table_3-15,1.A.1.a,NFR,Wood and wood waste (clean wood waste),"",90,g/GJ,"Nielsen et al., 2010",CO,HERE,"",1,-23,-46,10,500.931282063212,GJ,2020-07-01,45083.815385689
81,g/GJ,EMEP,Public electricity and heat production,Tier 2 Emission Factor,Dry Bottom Boilers,Table_3-15,1.A.1.a,NFR,Wood and wood waste (clean wood waste),"",81,g/GJ,"Nielsen et al., 2010",NOx,HERE,"",1,-23,-46,10,500.931282063212,GJ,2020-07-01,40575.4338471201
9.03,mg/GJ,EMEP,Public electricity and heat production,Tier 2 Emission Factor,Dry Bottom Boilers,Table_3-15,1.A.1.a,NFR,Wood and wood waste (clean wood waste),"",0.00903,g/GJ,"US EPA (2003), chapter 1.6",Cr,HERE,"",1,-23,-46,10,500.931282063212,GJ,2020-07-01,4.5234094770308
1.51,mg/GJ,EMEP,Public electricity and heat production,Tier 2 Emission Factor,Dry Bottom Boilers,Table_3-15,1.A.1.a,NFR,Wood and wood waste (clean wood waste),"",0.00151,g/GJ,"US EPA (2003), chapter 1.6",Hg,HERE,"",1,-23,-46,10,500.931282063212,GJ,2020-07-01,0.756406235915449
181,mg/GJ,EMEP,Public electricity and heat production,Tier 2 Emission Factor,Dry Bottom Boilers,Table_3-15,1.A.1.a,NFR,Wood and wood waste (clean wood waste),"",0.181,g/GJ,"US EPA (2003), chapter 1.6",Zn,HERE,"",1,-23,-46,10,468.312484420264,GJ,2020-08-01,84.7645596800677
20.6,mg/GJ,EMEP,Public electricity and heat production,Tier 2 Emission Factor,Dry Bottom Boilers,Table_3-15,1.A.1.a,NFR,Wood and wood waste (clean wood waste),"",0.0206,g/GJ,"US EPA (2003), chapter 1.6",Pb,HERE,"",1,-23,-46,10,468.312484420264,GJ,2020-08-01,9.64723717905743
5,µg/GJ,EMEP,Public electricity and heat production,Tier 2 Emission Factor,Dry Bottom Boilers,Table_3-15,1.A.1.a,NFR,Wood and wood waste (clean wood waste),"",5e-06,g/GJ,"Bailey, 2001",HCB,HERE,"",1,-23,-46,10,468.312484420264,GJ,2020-08-01,0.00234156242210132
