Value,Unit,source,category,type,tech,table,code,codetype,fuel,tech2,ef,unit,reference,pol,region,other,id,lat,lon,alt,activity,unit_activity,date_activity,emissions
0.002,mg/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,"",Table_3-9,1.A.1.a,NFR,Biogas,"",2e-06,g/GJ,Nielsen et al. 2010,Cd,HERE,"",1,-23,-46,10,549.17066255047,GJ,2020-07-01,0.00109834132510094
198,g/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,"",Table_3-9,1.A.1.a,NFR,Biogas,"",198,g/GJ,DBFZ (2011),NOx,HERE,"",1,-23,-46,10,549.17066255047,GJ,2020-07-01,108735.791184993
0.042,mg/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,"",Table_3-9,1.A.1.a,NFR,Biogas,"",4.2e-05,g/GJ,Nielsen et al. 2010,As,HERE,"",1,-23,-46,10,525.595455688642,GJ,2020-08-01,0.022075009138923
0.23,mg/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,"",Table_3-9,1.A.1.a,NFR,Biogas,"",0.00023,g/GJ,Nielsen et al. 2010,Ni,HERE,"",1,-23,-46,10,525.595455688642,GJ,2020-08-01,0.120886954808388
4,mg/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,"",Table_3-9,1.A.1.a,NFR,Biogas,"",0.004,g/GJ,Nielsen et al. 2010,Zn,HERE,"",1,-23,-46,10,525.595455688642,GJ,2020-08-01,2.10238182275457
10.8,g/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,"",Table_3-9,1.A.1.a,NFR,Biogas,"",10.8,g/GJ,DBFZ (2011),SOx,HERE,"",1,-23,-46,10,525.595455688642,GJ,2020-08-01,5676.43092143733
0.21,mg/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,"",Table_3-9,1.A.1.a,NFR,Biogas,"",0.00021,g/GJ,Nielsen et al. 2010,Se,HERE,"",1,-23,-46,10,525.595455688642,GJ,2020-08-01,0.110375045694615
0.96,ng/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,"",Table_3-9,1.A.1.a,NFR,Biogas,"",9.6e-10,g/GJ,Nielsen et al. 2010,PCDD/F,HERE,"",1,-23,-46,10,525.595455688642,GJ,2020-08-01,5.04571637461096e-07
"",mg/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,"",Table_3-9,1.A.1.a,NFR,Biogas,"",,g/GJ,Nielsen et al. 2010,Pb,HERE,"",1,-23,-46,10,525.595455688642,GJ,2020-08-01,
10,g/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,"",Table_3-9,1.A.1.a,NFR,Biogas,"",10,g/GJ,DBFZ (2011),NMVOC,HERE,"",1,-23,-46,10,525.595455688642,GJ,2020-08-01,5255.95455688642
0.23,g/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,"",Table_3-9,1.A.1.a,NFR,Biogas,"",0.23,g/GJ,DBFZ (2011),NH3,HERE,"",1,-23,-46,10,525.595455688642,GJ,2020-08-01,120.886954808388
0.12,mg/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,"",Table_3-9,1.A.1.a,NFR,Biogas,"",0.00012,g/GJ,Nielsen et al. 2010,Hg,HERE,"",1,-23,-46,10,525.595455688642,GJ,2020-08-01,0.063071454682637
0.31,mg/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,"",Table_3-9,1.A.1.a,NFR,Biogas,"",0.00031,g/GJ,Nielsen et al. 2010,Cu,HERE,"",1,-23,-46,10,525.595455688642,GJ,2020-08-01,0.162934591263479
0.18,mg/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,"",Table_3-9,1.A.1.a,NFR,Biogas,"",0.00018,g/GJ,Nielsen et al. 2010,Cr,HERE,"",1,-23,-46,10,525.595455688642,GJ,2020-08-01,0.0946071820239556
156,g/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,"",Table_3-9,1.A.1.a,NFR,Biogas,"",156,g/GJ,DBFZ (2011),CO,HERE,"",1,-23,-46,10,525.595455688642,GJ,2020-08-01,81992.8910874282
0.002,mg/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,"",Table_3-9,1.A.1.a,NFR,Biogas,"",2e-06,g/GJ,Nielsen et al. 2010,Cd,HERE,"",1,-23,-46,10,525.595455688642,GJ,2020-08-01,0.00105119091137728
198,g/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,"",Table_3-9,1.A.1.a,NFR,Biogas,"",198,g/GJ,DBFZ (2011),NOx,HERE,"",1,-23,-46,10,525.595455688642,GJ,2020-08-01,104067.900226351
0.042,mg/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,"",Table_3-9,1.A.1.a,NFR,Biogas,"",4.2e-05,g/GJ,Nielsen et al. 2010,As,HERE,"",1,-23,-46,10,377.399257341233,GJ,2020-09-01,0.0158507688083318
0.23,mg/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,"",Table_3-9,1.A.1.a,NFR,Biogas,"",0.00023,g/GJ,Nielsen et al. 2010,Ni,HERE,"",1,-23,-46,10,377.399257341233,GJ,2020-09-01,0.0868018291884835
4,mg/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,"",Table_3-9,1.A.1.a,NFR,Biogas,"",0.004,g/GJ,Nielsen et al. 2010,Zn,HERE,"",1,-23,-46,10,377.399257341233,GJ,2020-09-01,1.50959702936493
10.8,g/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,"",Table_3-9,1.A.1.a,NFR,Biogas,"",10.8,g/GJ,DBFZ (2011),SOx,HERE,"",1,-23,-46,10,377.399257341233,GJ,2020-09-01,4075.91197928531
0.21,mg/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,"",Table_3-9,1.A.1.a,NFR,Biogas,"",0.00021,g/GJ,Nielsen et al. 2010,Se,HERE,"",1,-23,-46,10,377.399257341233,GJ,2020-09-01,0.0792538440416589
0.96,ng/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,"",Table_3-9,1.A.1.a,NFR,Biogas,"",9.6e-10,g/GJ,Nielsen et al. 2010,PCDD/F,HERE,"",1,-23,-46,10,377.399257341233,GJ,2020-09-01,3.62303287047583e-07
"",mg/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,"",Table_3-9,1.A.1.a,NFR,Biogas,"",,g/GJ,Nielsen et al. 2010,Pb,HERE,"",1,-23,-46,10,377.399257341233,GJ,2020-09-01,
10,g/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,"",Table_3-9,1.A.1.a,NFR,Biogas,"",10,g/GJ,DBFZ (2011),NMVOC,HERE,"",1,-23,-46,10,377.399257341233,GJ,2020-09-01,3773.99257341233
0.23,g/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,"",Table_3-9,1.A.1.a,NFR,Biogas,"",0.23,g/GJ,DBFZ (2011),NH3,HERE,"",1,-23,-46,10,377.399257341233,GJ,2020-09-01,86.8018291884835
0.12,mg/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,"",Table_3-9,1.A.1.a,NFR,Biogas,"",0.00012,g/GJ,Nielsen et al. 2010,Hg,HERE,"",1,-23,-46,10,377.399257341233,GJ,2020-09-01,0.0452879108809479
0.31,mg/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,"",Table_3-9,1.A.1.a,NFR,Biogas,"",0.00031,g/GJ,Nielsen et al. 2010,Cu,HERE,"",1,-23,-46,10,377.399257341233,GJ,2020-09-01,0.116993769775782
0.18,mg/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,"",Table_3-9,1.A.1.a,NFR,Biogas,"",0.00018,g/GJ,Nielsen et al. 2010,Cr,HERE,"",1,-23,-46,10,377.399257341233,GJ,2020-09-01,0.0679318663214219
156,g/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,"",Table_3-9,1.A.1.a,NFR,Biogas,"",156,g/GJ,DBFZ (2011),CO,HERE,"",1,-23,-46,10,377.399257341233,GJ,2020-09-01,58874.2841452323
0.002,mg/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,"",Table_3-9,1.A.1.a,NFR,Biogas,"",2e-06,g/GJ,Nielsen et al. 2010,Cd,HERE,"",1,-23,-46,10,377.399257341233,GJ,2020-09-01,0.000754798514682465
198,g/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,"",Table_3-9,1.A.1.a,NFR,Biogas,"",198,g/GJ,DBFZ (2011),NOx,HERE,"",1,-23,-46,10,377.399257341233,GJ,2020-09-01,74725.0529535641
0.042,mg/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,"",Table_3-9,1.A.1.a,NFR,Biogas,"",4.2e-05,g/GJ,Nielsen et al. 2010,As,HERE,"",1,-23,-46,10,555.19951810714,GJ,2020-10-01,0.0233183797604999
0.23,mg/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,"",Table_3-9,1.A.1.a,NFR,Biogas,"",0.00023,g/GJ,Nielsen et al. 2010,Ni,HERE,"",1,-23,-46,10,555.19951810714,GJ,2020-10-01,0.127695889164642
4,mg/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,"",Table_3-9,1.A.1.a,NFR,Biogas,"",0.004,g/GJ,Nielsen et al. 2010,Zn,HERE,"",1,-23,-46,10,555.19951810714,GJ,2020-10-01,2.22079807242856
10.8,g/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,"",Table_3-9,1.A.1.a,NFR,Biogas,"",10.8,g/GJ,DBFZ (2011),SOx,HERE,"",1,-23,-46,10,555.19951810714,GJ,2020-10-01,5996.15479555712
0.21,mg/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,"",Table_3-9,1.A.1.a,NFR,Biogas,"",0.00021,g/GJ,Nielsen et al. 2010,Se,HERE,"",1,-23,-46,10,555.19951810714,GJ,2020-10-01,0.116591898802499
0.96,ng/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,"",Table_3-9,1.A.1.a,NFR,Biogas,"",9.6e-10,g/GJ,Nielsen et al. 2010,PCDD/F,HERE,"",1,-23,-46,10,555.19951810714,GJ,2020-10-01,5.32991537382855e-07
"",mg/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,"",Table_3-9,1.A.1.a,NFR,Biogas,"",,g/GJ,Nielsen et al. 2010,Pb,HERE,"",1,-23,-46,10,555.19951810714,GJ,2020-10-01,
10,g/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,"",Table_3-9,1.A.1.a,NFR,Biogas,"",10,g/GJ,DBFZ (2011),NMVOC,HERE,"",1,-23,-46,10,555.19951810714,GJ,2020-10-01,5551.9951810714
0.23,g/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,"",Table_3-9,1.A.1.a,NFR,Biogas,"",0.23,g/GJ,DBFZ (2011),NH3,HERE,"",1,-23,-46,10,555.19951810714,GJ,2020-10-01,127.695889164642
0.12,mg/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,"",Table_3-9,1.A.1.a,NFR,Biogas,"",0.00012,g/GJ,Nielsen et al. 2010,Hg,HERE,"",1,-23,-46,10,555.19951810714,GJ,2020-10-01,0.0666239421728568
0.31,mg/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,"",Table_3-9,1.A.1.a,NFR,Biogas,"",0.00031,g/GJ,Nielsen et al. 2010,Cu,HERE,"",1,-23,-46,10,555.19951810714,GJ,2020-10-01,0.172111850613214
0.18,mg/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,"",Table_3-9,1.A.1.a,NFR,Biogas,"",0.00018,g/GJ,Nielsen et al. 2010,Cr,HERE,"",1,-23,-46,10,555.19951810714,GJ,2020-10-01,0.0999359132592853
156,g/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,"",Table_3-9,1.A.1.a,NFR,Biogas,"",156,g/GJ,DBFZ (2011),CO,HERE,"",1,-23,-46,10,555.19951810714,GJ,2020-10-01,86611.1248247139
0.002,mg/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,"",Table_3-9,1.A.1.a,NFR,Biogas,"",2e-06,g/GJ,Nielsen et al. 2010,Cd,HERE,"",1,-23,-46,10,555.19951810714,GJ,2020-10-01,0.00111039903621428
198,g/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,"",Table_3-9,1.A.1.a,NFR,Biogas,"",198,g/GJ,DBFZ (2011),NOx,HERE,"",1,-23,-46,10,555.19951810714,GJ,2020-10-01,109929.504585214
0.042,mg/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,"",Table_3-9,1.A.1.a,NFR,Biogas,"",4.2e-05,g/GJ,Nielsen et al. 2010,As,HERE,"",1,-23,-46,10,500.219705726052,GJ,2020-11-01,0.0210092276404942
0.23,mg/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,"",Table_3-9,1.A.1.a,NFR,Biogas,"",0.00023,g/GJ,Nielsen et al. 2010,Ni,HERE,"",1,-23,-46,10,500.219705726052,GJ,2020-11-01,0.115050532316992
4,mg/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,"",Table_3-9,1.A.1.a,NFR,Biogas,"",0.004,g/GJ,Nielsen et al. 2010,Zn,HERE,"",1,-23,-46,10,500.219705726052,GJ,2020-11-01,2.00087882290421
10.8,g/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,"",Table_3-9,1.A.1.a,NFR,Biogas,"",10.8,g/GJ,DBFZ (2011),SOx,HERE,"",1,-23,-46,10,500.219705726052,GJ,2020-11-01,5402.37282184136
0.21,mg/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,"",Table_3-9,1.A.1.a,NFR,Biogas,"",0.00021,g/GJ,Nielsen et al. 2010,Se,HERE,"",1,-23,-46,10,500.219705726052,GJ,2020-11-01,0.105046138202471
0.96,ng/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,"",Table_3-9,1.A.1.a,NFR,Biogas,"",9.6e-10,g/GJ,Nielsen et al. 2010,PCDD/F,HERE,"",1,-23,-46,10,500.219705726052,GJ,2020-11-01,4.8021091749701e-07
"",mg/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,"",Table_3-9,1.A.1.a,NFR,Biogas,"",,g/GJ,Nielsen et al. 2010,Pb,HERE,"",1,-23,-46,10,500.219705726052,GJ,2020-11-01,
10,g/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,"",Table_3-9,1.A.1.a,NFR,Biogas,"",10,g/GJ,DBFZ (2011),NMVOC,HERE,"",1,-23,-46,10,500.219705726052,GJ,2020-11-01,5002.19705726052
0.23,g/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,"",Table_3-9,1.A.1.a,NFR,Biogas,"",0.23,g/GJ,DBFZ (2011),NH3,HERE,"",1,-23,-46,10,500.219705726052,GJ,2020-11-01,115.050532316992
0.12,mg/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,"",Table_3-9,1.A.1.a,NFR,Biogas,"",0.00012,g/GJ,Nielsen et al. 2010,Hg,HERE,"",1,-23,-46,10,500.219705726052,GJ,2020-11-01,0.0600263646871262
0.31,mg/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,"",Table_3-9,1.A.1.a,NFR,Biogas,"",0.00031,g/GJ,Nielsen et al. 2010,Cu,HERE,"",1,-23,-46,10,500.219705726052,GJ,2020-11-01,0.155068108775076
0.18,mg/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,"",Table_3-9,1.A.1.a,NFR,Biogas,"",0.00018,g/GJ,Nielsen et al. 2010,Cr,HERE,"",1,-23,-46,10,500.219705726052,GJ,2020-11-01,0.0900395470306894
156,g/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,"",Table_3-9,1.A.1.a,NFR,Biogas,"",156,g/GJ,DBFZ (2011),CO,HERE,"",1,-23,-46,10,500.219705726052,GJ,2020-11-01,78034.2740932641
0.002,mg/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,"",Table_3-9,1.A.1.a,NFR,Biogas,"",2e-06,g/GJ,Nielsen et al. 2010,Cd,HERE,"",1,-23,-46,10,500.219705726052,GJ,2020-11-01,0.0010004394114521
198,g/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,"",Table_3-9,1.A.1.a,NFR,Biogas,"",198,g/GJ,DBFZ (2011),NOx,HERE,"",1,-23,-46,10,500.219705726052,GJ,2020-11-01,99043.5017337583
0.042,mg/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,"",Table_3-9,1.A.1.a,NFR,Biogas,"",4.2e-05,g/GJ,Nielsen et al. 2010,As,HERE,"",1,-23,-46,10,558.390011162729,GJ,2020-12-01,0.0234523804688346
0.23,mg/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,"",Table_3-9,1.A.1.a,NFR,Biogas,"",0.00023,g/GJ,Nielsen et al. 2010,Ni,HERE,"",1,-23,-46,10,558.390011162729,GJ,2020-12-01,0.128429702567428
4,mg/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,"",Table_3-9,1.A.1.a,NFR,Biogas,"",0.004,g/GJ,Nielsen et al. 2010,Zn,HERE,"",1,-23,-46,10,558.390011162729,GJ,2020-12-01,2.23356004465092
10.8,g/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,"",Table_3-9,1.A.1.a,NFR,Biogas,"",10.8,g/GJ,DBFZ (2011),SOx,HERE,"",1,-23,-46,10,558.390011162729,GJ,2020-12-01,6030.61212055748
0.21,mg/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,"",Table_3-9,1.A.1.a,NFR,Biogas,"",0.00021,g/GJ,Nielsen et al. 2010,Se,HERE,"",1,-23,-46,10,558.390011162729,GJ,2020-12-01,0.117261902344173
0.96,ng/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,"",Table_3-9,1.A.1.a,NFR,Biogas,"",9.6e-10,g/GJ,Nielsen et al. 2010,PCDD/F,HERE,"",1,-23,-46,10,558.390011162729,GJ,2020-12-01,5.3605441071622e-07
"",mg/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,"",Table_3-9,1.A.1.a,NFR,Biogas,"",,g/GJ,Nielsen et al. 2010,Pb,HERE,"",1,-23,-46,10,558.390011162729,GJ,2020-12-01,
10,g/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,"",Table_3-9,1.A.1.a,NFR,Biogas,"",10,g/GJ,DBFZ (2011),NMVOC,HERE,"",1,-23,-46,10,558.390011162729,GJ,2020-12-01,5583.90011162729
0.23,g/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,"",Table_3-9,1.A.1.a,NFR,Biogas,"",0.23,g/GJ,DBFZ (2011),NH3,HERE,"",1,-23,-46,10,558.390011162729,GJ,2020-12-01,128.429702567428
0.12,mg/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,"",Table_3-9,1.A.1.a,NFR,Biogas,"",0.00012,g/GJ,Nielsen et al. 2010,Hg,HERE,"",1,-23,-46,10,558.390011162729,GJ,2020-12-01,0.0670068013395275
0.31,mg/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,"",Table_3-9,1.A.1.a,NFR,Biogas,"",0.00031,g/GJ,Nielsen et al. 2010,Cu,HERE,"",1,-23,-46,10,558.390011162729,GJ,2020-12-01,0.173100903460446
0.18,mg/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,"",Table_3-9,1.A.1.a,NFR,Biogas,"",0.00018,g/GJ,Nielsen et al. 2010,Cr,HERE,"",1,-23,-46,10,558.390011162729,GJ,2020-12-01,0.100510202009291
156,g/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,"",Table_3-9,1.A.1.a,NFR,Biogas,"",156,g/GJ,DBFZ (2011),CO,HERE,"",1,-23,-46,10,558.390011162729,GJ,2020-12-01,87108.8417413858
0.002,mg/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,"",Table_3-9,1.A.1.a,NFR,Biogas,"",2e-06,g/GJ,Nielsen et al. 2010,Cd,HERE,"",1,-23,-46,10,558.390011162729,GJ,2020-12-01,0.00111678002232546
198,g/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,"",Table_3-9,1.A.1.a,NFR,Biogas,"",198,g/GJ,DBFZ (2011),NOx,HERE,"",1,-23,-46,10,558.390011162729,GJ,2020-12-01,110561.22221022
