Value,Unit,source,category,type,tech,table,code,codetype,fuel,tech2,ef,unit,reference,pol,region,other,id,lat,lon,alt,activity,unit_activity,date_activity,emissions
0.0374,mg/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,,Table_3-8,1.A.1.a,NFR,Biomass,"",3.74e-05,g/GJ,"US EPA (2003), chapter 1.6","Indeno(1,2,3-cd)pyrene",HERE,"",1,-23,-46,10,511.881936708286,GJ,2020-05-01,0.0191443844328899
0.043,mg/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,,Table_3-8,1.A.1.a,NFR,Biomass,"",4.3e-05,g/GJ,"US EPA (2003), chapter 1.6",Benzo(b)fluoranthene,HERE,"",1,-23,-46,10,511.881936708286,GJ,2020-05-01,0.0220109232784563
50,ng I-TEQ/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,,Table_3-8,1.A.1.a,NFR,Biomass,"",5e-08,g/GJ,UNEP (2005) (for clean wood),PCDD/F,HERE,"",1,-23,-46,10,511.881936708286,GJ,2020-05-01,2.55940968354143e-05
3.5,µg/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,,Table_3-8,1.A.1.a,NFR,Biomass,"",3.5e-06,g/GJ,"US EPA (2003), chapter 1.6",PCB,HERE,"",1,-23,-46,10,511.881936708286,GJ,2020-05-01,0.001791586778479
181,mg/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,,Table_3-8,1.A.1.a,NFR,Biomass,"",0.181,g/GJ,"US EPA (2003), chapter 1.6",Zn,HERE,"",1,-23,-46,10,511.881936708286,GJ,2020-05-01,92.6506305441997
1.2,mg/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,,Table_3-8,1.A.1.a,NFR,Biomass,"",0.0012,g/GJ,"US EPA (2003), chapter 1.6",Se,HERE,"",1,-23,-46,10,511.881936708286,GJ,2020-05-01,0.614258324049943
14.2,mg/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,,Table_3-8,1.A.1.a,NFR,Biomass,"",0.0142,g/GJ,"US EPA (2003), chapter 1.6",Ni,HERE,"",1,-23,-46,10,511.881936708286,GJ,2020-05-01,7.26872350125765
21.1,mg/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,,Table_3-8,1.A.1.a,NFR,Biomass,"",0.0211,g/GJ,"US EPA (2003), chapter 1.6",Cu,HERE,"",1,-23,-46,10,511.881936708286,GJ,2020-05-01,10.8007088645448
0.0155,mg/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,,Table_3-8,1.A.1.a,NFR,Biomass,"",1.55e-05,g/GJ,"US EPA (2003), chapter 1.6",Benzo(k)fluoranthene,HERE,"",1,-23,-46,10,511.881936708286,GJ,2020-05-01,0.00793417001897843
1.51,mg/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,,Table_3-8,1.A.1.a,NFR,Biomass,"",0.00151,g/GJ,"US EPA (2003), chapter 1.6",Hg,HERE,"",1,-23,-46,10,511.881936708286,GJ,2020-05-01,0.772941724429511
9.03,mg/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,,Table_3-8,1.A.1.a,NFR,Biomass,"",0.00903,g/GJ,"US EPA (2003), chapter 1.6",Cr,HERE,"",1,-23,-46,10,511.881936708286,GJ,2020-05-01,4.62229388847582
90,g/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,,Table_3-8,1.A.1.a,NFR,Biomass,"",90,g/GJ,"Nielsen et al., 2010",CO,HERE,"",1,-23,-46,10,511.881936708286,GJ,2020-05-01,46069.3743037457
1.76,mg/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,,Table_3-8,1.A.1.a,NFR,Biomass,"",0.00176,g/GJ,"US EPA (2003), chapter 1.6",Cd,HERE,"",1,-23,-46,10,511.881936708286,GJ,2020-05-01,0.900912208606582
20.6,mg/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,,Table_3-8,1.A.1.a,NFR,Biomass,"",0.0206,g/GJ,"US EPA (2003), chapter 1.6",Pb,HERE,"",1,-23,-46,10,511.881936708286,GJ,2020-05-01,10.5447678961907
133,g/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,,Table_3-8,1.A.1.a,NFR,Biomass,"",133,g/GJ,"US EPA (2003), chapter 1.6",PM2.5,HERE,"",1,-23,-46,10,511.881936708286,GJ,2020-05-01,68080.297582202
155,g/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,,Table_3-8,1.A.1.a,NFR,Biomass,"",155,g/GJ,"US EPA (2003), chapter 1.6",PM10,HERE,"",1,-23,-46,10,511.881936708286,GJ,2020-05-01,79341.7001897843
172,g/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,,Table_3-8,1.A.1.a,NFR,Biomass,"",172,g/GJ,"US EPA (2003), chapter 1.6",TSP,HERE,"",1,-23,-46,10,511.881936708286,GJ,2020-05-01,88043.6931138251
7.31,g/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,,Table_3-8,1.A.1.a,NFR,Biomass,"",7.31,g/GJ,"US EPA (2003), chapter 1.6",NMVOC,HERE,"",1,-23,-46,10,511.881936708286,GJ,2020-05-01,3741.85695733757
9.46,mg/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,,Table_3-8,1.A.1.a,NFR,Biomass,"",0.00946,g/GJ,"US EPA (2003), chapter 1.6",As,HERE,"",1,-23,-46,10,511.881936708286,GJ,2020-05-01,4.84240312126038
81,g/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,,Table_3-8,1.A.1.a,NFR,Biomass,"",81,g/GJ,"Nielsen et al., 2010",NOx,HERE,"",1,-23,-46,10,511.881936708286,GJ,2020-05-01,41462.4368733711
3.3,% of PM2.5,EMEP,Public electricity and heat production,Tier 1 Emission Factor,,Table_3-8,1.A.1.a,NFR,Biomass,"",3.3,% of PM2.5,See note in Guidebook chapter,BC,HERE,"",1,-23,-46,10,511.881936708286,GJ,2020-05-01,2246.64982021267
10.8,g/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,,Table_3-8,1.A.1.a,NFR,Biomass,"",10.8,g/GJ,"US EPA (2003), chapter 1.6",SOx,HERE,"",1,-23,-46,10,511.881936708286,GJ,2020-05-01,5528.32491644948
1.12,mg/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,,Table_3-8,1.A.1.a,NFR,Biomass,"",0.00112,g/GJ,"US EPA (2003), chapter 1.6",Benzo(a)pyrene,HERE,"",1,-23,-46,10,574.470478894133,GJ,2020-06-01,0.643406936361429
5,µg/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,,Table_3-8,1.A.1.a,NFR,Biomass,"",5e-06,g/GJ,"Bailey, 2001",HCB,HERE,"",1,-23,-46,10,574.470478894133,GJ,2020-06-01,0.00287235239447066
0.0374,mg/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,,Table_3-8,1.A.1.a,NFR,Biomass,"",3.74e-05,g/GJ,"US EPA (2003), chapter 1.6","Indeno(1,2,3-cd)pyrene",HERE,"",1,-23,-46,10,574.470478894133,GJ,2020-06-01,0.0214851959106406
0.043,mg/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,,Table_3-8,1.A.1.a,NFR,Biomass,"",4.3e-05,g/GJ,"US EPA (2003), chapter 1.6",Benzo(b)fluoranthene,HERE,"",1,-23,-46,10,574.470478894133,GJ,2020-06-01,0.0247022305924477
50,ng I-TEQ/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,,Table_3-8,1.A.1.a,NFR,Biomass,"",5e-08,g/GJ,UNEP (2005) (for clean wood),PCDD/F,HERE,"",1,-23,-46,10,574.470478894133,GJ,2020-06-01,2.87235239447066e-05
3.5,µg/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,,Table_3-8,1.A.1.a,NFR,Biomass,"",3.5e-06,g/GJ,"US EPA (2003), chapter 1.6",PCB,HERE,"",1,-23,-46,10,574.470478894133,GJ,2020-06-01,0.00201064667612946
181,mg/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,,Table_3-8,1.A.1.a,NFR,Biomass,"",0.181,g/GJ,"US EPA (2003), chapter 1.6",Zn,HERE,"",1,-23,-46,10,574.470478894133,GJ,2020-06-01,103.979156679838
1.2,mg/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,,Table_3-8,1.A.1.a,NFR,Biomass,"",0.0012,g/GJ,"US EPA (2003), chapter 1.6",Se,HERE,"",1,-23,-46,10,574.470478894133,GJ,2020-06-01,0.689364574672959
14.2,mg/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,,Table_3-8,1.A.1.a,NFR,Biomass,"",0.0142,g/GJ,"US EPA (2003), chapter 1.6",Ni,HERE,"",1,-23,-46,10,574.470478894133,GJ,2020-06-01,8.15748080029669
21.1,mg/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,,Table_3-8,1.A.1.a,NFR,Biomass,"",0.0211,g/GJ,"US EPA (2003), chapter 1.6",Cu,HERE,"",1,-23,-46,10,574.470478894133,GJ,2020-06-01,12.1213271046662
0.0155,mg/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,,Table_3-8,1.A.1.a,NFR,Biomass,"",1.55e-05,g/GJ,"US EPA (2003), chapter 1.6",Benzo(k)fluoranthene,HERE,"",1,-23,-46,10,574.470478894133,GJ,2020-06-01,0.00890429242285906
1.51,mg/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,,Table_3-8,1.A.1.a,NFR,Biomass,"",0.00151,g/GJ,"US EPA (2003), chapter 1.6",Hg,HERE,"",1,-23,-46,10,574.470478894133,GJ,2020-06-01,0.867450423130141
9.03,mg/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,,Table_3-8,1.A.1.a,NFR,Biomass,"",0.00903,g/GJ,"US EPA (2003), chapter 1.6",Cr,HERE,"",1,-23,-46,10,574.470478894133,GJ,2020-06-01,5.18746842441402
90,g/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,,Table_3-8,1.A.1.a,NFR,Biomass,"",90,g/GJ,"Nielsen et al., 2010",CO,HERE,"",1,-23,-46,10,574.470478894133,GJ,2020-06-01,51702.343100472
1.76,mg/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,,Table_3-8,1.A.1.a,NFR,Biomass,"",0.00176,g/GJ,"US EPA (2003), chapter 1.6",Cd,HERE,"",1,-23,-46,10,574.470478894133,GJ,2020-06-01,1.01106804285367
20.6,mg/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,,Table_3-8,1.A.1.a,NFR,Biomass,"",0.0206,g/GJ,"US EPA (2003), chapter 1.6",Pb,HERE,"",1,-23,-46,10,574.470478894133,GJ,2020-06-01,11.8340918652191
133,g/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,,Table_3-8,1.A.1.a,NFR,Biomass,"",133,g/GJ,"US EPA (2003), chapter 1.6",PM2.5,HERE,"",1,-23,-46,10,574.470478894133,GJ,2020-06-01,76404.5736929197
155,g/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,,Table_3-8,1.A.1.a,NFR,Biomass,"",155,g/GJ,"US EPA (2003), chapter 1.6",PM10,HERE,"",1,-23,-46,10,574.470478894133,GJ,2020-06-01,89042.9242285906
172,g/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,,Table_3-8,1.A.1.a,NFR,Biomass,"",172,g/GJ,"US EPA (2003), chapter 1.6",TSP,HERE,"",1,-23,-46,10,574.470478894133,GJ,2020-06-01,98808.9223697908
7.31,g/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,,Table_3-8,1.A.1.a,NFR,Biomass,"",7.31,g/GJ,"US EPA (2003), chapter 1.6",NMVOC,HERE,"",1,-23,-46,10,574.470478894133,GJ,2020-06-01,4199.37920071611
9.46,mg/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,,Table_3-8,1.A.1.a,NFR,Biomass,"",0.00946,g/GJ,"US EPA (2003), chapter 1.6",As,HERE,"",1,-23,-46,10,574.470478894133,GJ,2020-06-01,5.4344907303385
81,g/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,,Table_3-8,1.A.1.a,NFR,Biomass,"",81,g/GJ,"Nielsen et al., 2010",NOx,HERE,"",1,-23,-46,10,574.470478894133,GJ,2020-06-01,46532.1087904248
3.3,% of PM2.5,EMEP,Public electricity and heat production,Tier 1 Emission Factor,,Table_3-8,1.A.1.a,NFR,Biomass,"",3.3,% of PM2.5,See note in Guidebook chapter,BC,HERE,"",1,-23,-46,10,574.470478894133,GJ,2020-06-01,2521.35093186635
10.8,g/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,,Table_3-8,1.A.1.a,NFR,Biomass,"",10.8,g/GJ,"US EPA (2003), chapter 1.6",SOx,HERE,"",1,-23,-46,10,574.470478894133,GJ,2020-06-01,6204.28117205664
1.12,mg/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,,Table_3-8,1.A.1.a,NFR,Biomass,"",0.00112,g/GJ,"US EPA (2003), chapter 1.6",Benzo(a)pyrene,HERE,"",1,-23,-46,10,662.893686826585,GJ,2020-07-01,0.742440929245775
5,µg/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,,Table_3-8,1.A.1.a,NFR,Biomass,"",5e-06,g/GJ,"Bailey, 2001",HCB,HERE,"",1,-23,-46,10,662.893686826585,GJ,2020-07-01,0.00331446843413292
0.0374,mg/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,,Table_3-8,1.A.1.a,NFR,Biomass,"",3.74e-05,g/GJ,"US EPA (2003), chapter 1.6","Indeno(1,2,3-cd)pyrene",HERE,"",1,-23,-46,10,662.893686826585,GJ,2020-07-01,0.0247922238873143
0.043,mg/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,,Table_3-8,1.A.1.a,NFR,Biomass,"",4.3e-05,g/GJ,"US EPA (2003), chapter 1.6",Benzo(b)fluoranthene,HERE,"",1,-23,-46,10,662.893686826585,GJ,2020-07-01,0.0285044285335431
50,ng I-TEQ/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,,Table_3-8,1.A.1.a,NFR,Biomass,"",5e-08,g/GJ,UNEP (2005) (for clean wood),PCDD/F,HERE,"",1,-23,-46,10,662.893686826585,GJ,2020-07-01,3.31446843413292e-05
3.5,µg/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,,Table_3-8,1.A.1.a,NFR,Biomass,"",3.5e-06,g/GJ,"US EPA (2003), chapter 1.6",PCB,HERE,"",1,-23,-46,10,662.893686826585,GJ,2020-07-01,0.00232012790389305
181,mg/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,,Table_3-8,1.A.1.a,NFR,Biomass,"",0.181,g/GJ,"US EPA (2003), chapter 1.6",Zn,HERE,"",1,-23,-46,10,662.893686826585,GJ,2020-07-01,119.983757315612
1.2,mg/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,,Table_3-8,1.A.1.a,NFR,Biomass,"",0.0012,g/GJ,"US EPA (2003), chapter 1.6",Se,HERE,"",1,-23,-46,10,662.893686826585,GJ,2020-07-01,0.795472424191901
14.2,mg/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,,Table_3-8,1.A.1.a,NFR,Biomass,"",0.0142,g/GJ,"US EPA (2003), chapter 1.6",Ni,HERE,"",1,-23,-46,10,662.893686826585,GJ,2020-07-01,9.4130903529375
21.1,mg/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,,Table_3-8,1.A.1.a,NFR,Biomass,"",0.0211,g/GJ,"US EPA (2003), chapter 1.6",Cu,HERE,"",1,-23,-46,10,662.893686826585,GJ,2020-07-01,13.9870567920409
0.0155,mg/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,,Table_3-8,1.A.1.a,NFR,Biomass,"",1.55e-05,g/GJ,"US EPA (2003), chapter 1.6",Benzo(k)fluoranthene,HERE,"",1,-23,-46,10,662.893686826585,GJ,2020-07-01,0.0102748521458121
1.51,mg/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,,Table_3-8,1.A.1.a,NFR,Biomass,"",0.00151,g/GJ,"US EPA (2003), chapter 1.6",Hg,HERE,"",1,-23,-46,10,662.893686826585,GJ,2020-07-01,1.00096946710814
9.03,mg/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,,Table_3-8,1.A.1.a,NFR,Biomass,"",0.00903,g/GJ,"US EPA (2003), chapter 1.6",Cr,HERE,"",1,-23,-46,10,662.893686826585,GJ,2020-07-01,5.98592999204406
90,g/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,,Table_3-8,1.A.1.a,NFR,Biomass,"",90,g/GJ,"Nielsen et al., 2010",CO,HERE,"",1,-23,-46,10,662.893686826585,GJ,2020-07-01,59660.4318143926
1.76,mg/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,,Table_3-8,1.A.1.a,NFR,Biomass,"",0.00176,g/GJ,"US EPA (2003), chapter 1.6",Cd,HERE,"",1,-23,-46,10,662.893686826585,GJ,2020-07-01,1.16669288881479
20.6,mg/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,,Table_3-8,1.A.1.a,NFR,Biomass,"",0.0206,g/GJ,"US EPA (2003), chapter 1.6",Pb,HERE,"",1,-23,-46,10,662.893686826585,GJ,2020-07-01,13.6556099486276
133,g/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,,Table_3-8,1.A.1.a,NFR,Biomass,"",133,g/GJ,"US EPA (2003), chapter 1.6",PM2.5,HERE,"",1,-23,-46,10,662.893686826585,GJ,2020-07-01,88164.8603479357
155,g/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,,Table_3-8,1.A.1.a,NFR,Biomass,"",155,g/GJ,"US EPA (2003), chapter 1.6",PM10,HERE,"",1,-23,-46,10,662.893686826585,GJ,2020-07-01,102748.521458121
172,g/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,,Table_3-8,1.A.1.a,NFR,Biomass,"",172,g/GJ,"US EPA (2003), chapter 1.6",TSP,HERE,"",1,-23,-46,10,662.893686826585,GJ,2020-07-01,114017.714134173
7.31,g/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,,Table_3-8,1.A.1.a,NFR,Biomass,"",7.31,g/GJ,"US EPA (2003), chapter 1.6",NMVOC,HERE,"",1,-23,-46,10,662.893686826585,GJ,2020-07-01,4845.75285070233
9.46,mg/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,,Table_3-8,1.A.1.a,NFR,Biomass,"",0.00946,g/GJ,"US EPA (2003), chapter 1.6",As,HERE,"",1,-23,-46,10,662.893686826585,GJ,2020-07-01,6.27097427737949
81,g/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,,Table_3-8,1.A.1.a,NFR,Biomass,"",81,g/GJ,"Nielsen et al., 2010",NOx,HERE,"",1,-23,-46,10,662.893686826585,GJ,2020-07-01,53694.3886329533
3.3,% of PM2.5,EMEP,Public electricity and heat production,Tier 1 Emission Factor,,Table_3-8,1.A.1.a,NFR,Biomass,"",3.3,% of PM2.5,See note in Guidebook chapter,BC,HERE,"",1,-23,-46,10,662.893686826585,GJ,2020-07-01,2909.44039148188
10.8,g/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,,Table_3-8,1.A.1.a,NFR,Biomass,"",10.8,g/GJ,"US EPA (2003), chapter 1.6",SOx,HERE,"",1,-23,-46,10,662.893686826585,GJ,2020-07-01,7159.25181772711
1.12,mg/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,,Table_3-8,1.A.1.a,NFR,Biomass,"",0.00112,g/GJ,"US EPA (2003), chapter 1.6",Benzo(a)pyrene,HERE,"",1,-23,-46,10,569.124648186131,GJ,2020-08-01,0.637419605968467
5,µg/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,,Table_3-8,1.A.1.a,NFR,Biomass,"",5e-06,g/GJ,"Bailey, 2001",HCB,HERE,"",1,-23,-46,10,569.124648186131,GJ,2020-08-01,0.00284562324093065
0.0374,mg/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,,Table_3-8,1.A.1.a,NFR,Biomass,"",3.74e-05,g/GJ,"US EPA (2003), chapter 1.6","Indeno(1,2,3-cd)pyrene",HERE,"",1,-23,-46,10,569.124648186131,GJ,2020-08-01,0.0212852618421613
0.043,mg/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,,Table_3-8,1.A.1.a,NFR,Biomass,"",4.3e-05,g/GJ,"US EPA (2003), chapter 1.6",Benzo(b)fluoranthene,HERE,"",1,-23,-46,10,569.124648186131,GJ,2020-08-01,0.0244723598720036
50,ng I-TEQ/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,,Table_3-8,1.A.1.a,NFR,Biomass,"",5e-08,g/GJ,UNEP (2005) (for clean wood),PCDD/F,HERE,"",1,-23,-46,10,569.124648186131,GJ,2020-08-01,2.84562324093065e-05
3.5,µg/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,,Table_3-8,1.A.1.a,NFR,Biomass,"",3.5e-06,g/GJ,"US EPA (2003), chapter 1.6",PCB,HERE,"",1,-23,-46,10,569.124648186131,GJ,2020-08-01,0.00199193626865146
181,mg/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,,Table_3-8,1.A.1.a,NFR,Biomass,"",0.181,g/GJ,"US EPA (2003), chapter 1.6",Zn,HERE,"",1,-23,-46,10,569.124648186131,GJ,2020-08-01,103.01156132169
1.2,mg/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,,Table_3-8,1.A.1.a,NFR,Biomass,"",0.0012,g/GJ,"US EPA (2003), chapter 1.6",Se,HERE,"",1,-23,-46,10,569.124648186131,GJ,2020-08-01,0.682949577823357
14.2,mg/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,,Table_3-8,1.A.1.a,NFR,Biomass,"",0.0142,g/GJ,"US EPA (2003), chapter 1.6",Ni,HERE,"",1,-23,-46,10,569.124648186131,GJ,2020-08-01,8.08157000424306
21.1,mg/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,,Table_3-8,1.A.1.a,NFR,Biomass,"",0.0211,g/GJ,"US EPA (2003), chapter 1.6",Cu,HERE,"",1,-23,-46,10,569.124648186131,GJ,2020-08-01,12.0085300767274
0.0155,mg/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,,Table_3-8,1.A.1.a,NFR,Biomass,"",1.55e-05,g/GJ,"US EPA (2003), chapter 1.6",Benzo(k)fluoranthene,HERE,"",1,-23,-46,10,569.124648186131,GJ,2020-08-01,0.00882143204688503
1.51,mg/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,,Table_3-8,1.A.1.a,NFR,Biomass,"",0.00151,g/GJ,"US EPA (2003), chapter 1.6",Hg,HERE,"",1,-23,-46,10,569.124648186131,GJ,2020-08-01,0.859378218761057
9.03,mg/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,,Table_3-8,1.A.1.a,NFR,Biomass,"",0.00903,g/GJ,"US EPA (2003), chapter 1.6",Cr,HERE,"",1,-23,-46,10,569.124648186131,GJ,2020-08-01,5.13919557312076
90,g/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,,Table_3-8,1.A.1.a,NFR,Biomass,"",90,g/GJ,"Nielsen et al., 2010",CO,HERE,"",1,-23,-46,10,569.124648186131,GJ,2020-08-01,51221.2183367518
1.76,mg/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,,Table_3-8,1.A.1.a,NFR,Biomass,"",0.00176,g/GJ,"US EPA (2003), chapter 1.6",Cd,HERE,"",1,-23,-46,10,569.124648186131,GJ,2020-08-01,1.00165938080759
20.6,mg/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,,Table_3-8,1.A.1.a,NFR,Biomass,"",0.0206,g/GJ,"US EPA (2003), chapter 1.6",Pb,HERE,"",1,-23,-46,10,569.124648186131,GJ,2020-08-01,11.7239677526343
133,g/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,,Table_3-8,1.A.1.a,NFR,Biomass,"",133,g/GJ,"US EPA (2003), chapter 1.6",PM2.5,HERE,"",1,-23,-46,10,569.124648186131,GJ,2020-08-01,75693.5782087554
155,g/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,,Table_3-8,1.A.1.a,NFR,Biomass,"",155,g/GJ,"US EPA (2003), chapter 1.6",PM10,HERE,"",1,-23,-46,10,569.124648186131,GJ,2020-08-01,88214.3204688503
172,g/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,,Table_3-8,1.A.1.a,NFR,Biomass,"",172,g/GJ,"US EPA (2003), chapter 1.6",TSP,HERE,"",1,-23,-46,10,569.124648186131,GJ,2020-08-01,97889.4394880145
7.31,g/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,,Table_3-8,1.A.1.a,NFR,Biomass,"",7.31,g/GJ,"US EPA (2003), chapter 1.6",NMVOC,HERE,"",1,-23,-46,10,569.124648186131,GJ,2020-08-01,4160.30117824061
9.46,mg/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,,Table_3-8,1.A.1.a,NFR,Biomass,"",0.00946,g/GJ,"US EPA (2003), chapter 1.6",As,HERE,"",1,-23,-46,10,569.124648186131,GJ,2020-08-01,5.3839191718408
81,g/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,,Table_3-8,1.A.1.a,NFR,Biomass,"",81,g/GJ,"Nielsen et al., 2010",NOx,HERE,"",1,-23,-46,10,569.124648186131,GJ,2020-08-01,46099.0965030766
3.3,% of PM2.5,EMEP,Public electricity and heat production,Tier 1 Emission Factor,,Table_3-8,1.A.1.a,NFR,Biomass,"",3.3,% of PM2.5,See note in Guidebook chapter,BC,HERE,"",1,-23,-46,10,569.124648186131,GJ,2020-08-01,2497.88808088893
10.8,g/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,,Table_3-8,1.A.1.a,NFR,Biomass,"",10.8,g/GJ,"US EPA (2003), chapter 1.6",SOx,HERE,"",1,-23,-46,10,569.124648186131,GJ,2020-08-01,6146.54620041021
1.12,mg/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,,Table_3-8,1.A.1.a,NFR,Biomass,"",0.00112,g/GJ,"US EPA (2003), chapter 1.6",Benzo(a)pyrene,HERE,"",1,-23,-46,10,650.058801019141,GJ,2020-09-01,0.728065857141437
5,µg/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,,Table_3-8,1.A.1.a,NFR,Biomass,"",5e-06,g/GJ,"Bailey, 2001",HCB,HERE,"",1,-23,-46,10,650.058801019141,GJ,2020-09-01,0.0032502940050957
0.0374,mg/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,,Table_3-8,1.A.1.a,NFR,Biomass,"",3.74e-05,g/GJ,"US EPA (2003), chapter 1.6","Indeno(1,2,3-cd)pyrene",HERE,"",1,-23,-46,10,650.058801019141,GJ,2020-09-01,0.0243121991581159
0.043,mg/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,,Table_3-8,1.A.1.a,NFR,Biomass,"",4.3e-05,g/GJ,"US EPA (2003), chapter 1.6",Benzo(b)fluoranthene,HERE,"",1,-23,-46,10,650.058801019141,GJ,2020-09-01,0.027952528443823
50,ng I-TEQ/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,,Table_3-8,1.A.1.a,NFR,Biomass,"",5e-08,g/GJ,UNEP (2005) (for clean wood),PCDD/F,HERE,"",1,-23,-46,10,650.058801019141,GJ,2020-09-01,3.2502940050957e-05
